a	b
P13797	P23284
P13797	P24539
P13797	P24666
P13797	P25786
P13797	P26038
P13797	P26639
P13797	P29401
P13797	P30044
P13797	P30046
P13797	P30084
P13797	P31040
P13797	P31939
P13797	P35580
P13797	P39023
P13797	P41227
P13797	P41250
P13797	P43307
P13797	P48643
P13797	P48739
P13797	P51572
P13797	P52209
P13797	P52298
P13797	P52434
P13797	P52732
P13797	P52815
P13797	P54136
P13797	P55210
P13797	P55327
P13797	P58546
P13797	P61086
P13797	P61088
P13797	P61201
P13797	P61247
P13797	P62249
P13797	P62263
P13797	P62333
P13797	P62495
P13797	P62750
P13797	P62879
P13797	P62987
P13797	P63279
P13797	Q00610
P13797	Q02543
P13797	Q04760
P13797	Q08257
P13797	Q12904
P13797	Q13200
P13797	Q13310
P13797	Q13404
P13797	Q13451
P13797	Q13568-4
P13797	Q14164
P13797	Q14165
P13797	Q14258
P13797	Q14653
P13797	Q14657
P13797	Q15008
P13797	Q15046
P13797	Q15056
P13797	Q15365
P13797	Q16576
P13797	Q16630
P13797	Q16650
P13797	Q3MHD2
P13797	Q4VC31
P13797	Q6NZ67
P13797	Q6XUX3
P13797	Q7L2H7
P13797	Q7Z434
P13797	Q86VP1
P13797	Q86WV6
P13797	Q8IUC6
P13797	Q8IUD6
P13797	Q8N5K1
P13797	Q8NC51
P13797	Q8WU90
P13797	Q92844-3
P13797	Q92922
P13797	Q92985
P13797	Q96AG4
P13797	Q96FW1
P13797	Q99460
P13797	Q99623
P13797	Q9BVK6
P13797	Q9BYX4
P13797	Q9H2G2
P13797	Q9H6S1
P13797	Q9H9B4
P13797	Q9HAV4
P13797	Q9NQC7
P13797	Q9NR30
P13797	Q9NUQ9
P13797	Q9NYU2
P13797	Q9P0I2
P13797	Q9UBB6
P13797	Q9UBT2
P13797	Q9UKK9
P13797	Q9Y2B0
P13797	Q9Y3A5
P13797	Q9Y3U8
P13797	Q9Y4K3
P13797	Q9Y6Y9
O60232	P13797
O75409	P13797
P00918	P13797
P04083	P13797
P05161	P13797
P10275	P13797
P13797	P13929
P13797	P15559
P13797	P25685-2
P13797	P30101
P13797	P31946
P13797	P32455
P13797	P59665
P13797	P61964
P13797	Q00796
P13797	Q04446
P13797	Q08257-3
P13797	Q13867
P13797	Q5SW24
P13797	Q6GMV2
P13797	Q6TCH7
P13797	Q6TDP4
P13797	Q86VU5
P13797	Q86YV6
P13797	Q8N6M8
P13797	Q8NA92
P13797	Q8NBF2
P13797	Q8NFH5-2
P13797	Q8WUX2
P13797	Q8WVK2
P13797	Q92769
P13797	Q96B18
P13797	Q96BM9
P13797	Q96NR8
P13797	Q96SA4
P13797	Q99497
P13797	Q9BWD1
P13797	Q9NPF4
P13797	Q9NPL8
P13797	Q9NQR4
P13797	Q9NR45
P13797	Q9Y248
P13797	Q9Y2I2-1
P13797	Q3LXA3
O43657	P13797
O75179	P13797
O75569	P13797
P13797	P62937
P13797	Q13233
P13797	Q5XPI4
P13797	Q86UT6
P13797	Q9H2K2
P13797	Q9BYX4-2
P14314	P14618
P14314	P15170
P14314	P15311
P14314	P15924
P14314	P17676
P14314	P17858
P14314	P19105
P14314	P19623
P14314	P20290
P14314	P22061
P14314	P23284
P14314	P24539
P14314	P24666
P14314	P25786
P14314	P26038
P14314	P26639
P14314	P29401
P14314	P30044
P14314	P30046
P14314	P30084
P14314	P31040
P14314	P31939
P14314	P35580
P14314	P39023
P14314	P41227
P14314	P41250
P14314	P43307
P14314	P48643
P14314	P48739
P14314	P51572
P14314	P52209
P14314	P52298
P14314	P52434
P14314	P52732
P14314	P52815
P14314	P54136
P14314	P55210
P14314	P55327
P14314	P58546
P14314	P61086
P14314	P61088
P14314	P61201
P14314	P61247
P14314	P62249
P14314	P62263
P14314	P62333
P14314	P62495
P14314	P62750
P14314	P62879
P14314	P62987
P14314	P63279
P14314	Q00610
P14314	Q02543
P14314	Q04760
P14314	Q08257
P14314	Q12904
P14314	Q13200
P14314	Q13310
P14314	Q13404
P14314	Q13451
P14314	Q13568-4
P14314	Q14164
P14314	Q14165
P14314	Q14258
P14314	Q14653
P14314	Q14657
P14314	Q15008
P14314	Q15046
P14314	Q15056
P14314	Q15365
P14314	Q16576
P14314	Q16630
P14314	Q16650
P14314	Q3MHD2
P14314	Q4VC31
P14314	Q6NZ67
P14314	Q6XUX3
P14314	Q7L2H7
P14314	Q7Z434
P14314	Q86VP1
P14314	Q86WV6
P14314	Q8IUC6
P14314	Q8IUD6
P14314	Q8N5K1
P14314	Q8NC51
P14314	Q8WU90
P14314	Q92844-3
P14314	Q92922
P14314	Q92985
P14314	Q96AG4
P14314	Q96FW1
P14314	Q99460
P14314	Q99623
P14314	Q9BVK6
P14314	Q9BYX4
P14314	Q9H2G2
P14314	Q9H6S1
P14314	Q9H9B4
P14314	Q9HAV4
P14314	Q9NQC7
P14314	Q9NR30
P14314	Q9NUQ9
P14314	Q9NYU2
P14314	Q9P0I2
P14314	Q9UBB6
P14314	Q9UBT2
P14314	Q9UKK9
P14314	Q9Y2B0
P14314	Q9Y3A5
P14314	Q9Y3U8
P14314	Q9Y4K3
P14314	Q9Y6Y9
O60232	P14314
O75409	P14314
P00918	P14314
P04083	P14314
P05161	P14314
P10275	P14314
P13929	P14314
P14314	P15559
P14314	P25685-2
P14314	P30101
P14314	P31946
P14314	P32455
P14314	P59665
P14314	P61964
P14314	Q00796
P14314	Q04446
P14314	Q08257-3
P14314	Q13867
P14314	Q5SW24
P14314	Q6GMV2
P14314	Q6TCH7
P14314	Q6TDP4
P14314	Q86VU5
P14314	Q86YV6
P14314	Q8N6M8
P14314	Q8NA92
P14314	Q8NBF2
P14314	Q8NFH5-2
P14314	Q8WUX2
P14314	Q8WVK2
P14314	Q92769
P14314	Q96B18
P14314	Q96BM9
P14314	Q96NR8
P14314	Q96SA4
P14314	Q99497
P14314	Q9BWD1
P14314	Q9NPF4
P14314	Q9NPL8
P14314	Q9NQR4
P14314	Q9NR45
P14314	Q9Y248
P14314	Q9Y2I2-1
P14314	Q3LXA3
O43657	P14314
O75179	P14314
O75569	P14314
P14314	P62937
P14314	Q13233
P14314	Q5XPI4
P14314	Q86UT6
P14314	Q9H2K2
P14314	Q9BYX4-2
P14618	P15170
P14618	P15311
P14618	P15924
P14618	P17676
P14618	P17858
P14618	P19105
P14618	P19623
P14618	P20290
P14618	P22061
P14618	P23284
P14618	P24539
P14618	P24666
P14618	P25786
P14618	P26038
P14618	P26639
P14618	P29401
P14618	P30044
P14618	P30046
P14618	P30084
P14618	P31040
P14618	P31939
P14618	P35580
P14618	P39023
P14618	P41227
P14618	P41250
P14618	P43307
P14618	P48643
P14618	P48739
P14618	P51572
P14618	P52209
P14618	P52298
P14618	P52434
P14618	P52732
P14618	P52815
P14618	P54136
P14618	P55210
P14618	P55327
P14618	P58546
P14618	P61086
P14618	P61088
P14618	P61201
P14618	P61247
P14618	P62249
P14618	P62263
P14618	P62333
P14618	P62495
P14618	P62750
P14618	P62879
P14618	P62987
P14618	P63279
P14618	Q00610
P14618	Q02543
P14618	Q04760
P14618	Q08257
P14618	Q12904
P14618	Q13200
P14618	Q13310
P14618	Q13404
P14618	Q13451
P14618	Q13568-4
P14618	Q14164
P14618	Q14165
P14618	Q14258
P14618	Q14653
P14618	Q14657
P14618	Q15008
P14618	Q15046
P14618	Q15056
P14618	Q15365
P14618	Q16576
P14618	Q16630
P14618	Q16650
P14618	Q3MHD2
P14618	Q4VC31
P14618	Q6NZ67
P14618	Q6XUX3
P14618	Q7L2H7
P14618	Q7Z434
P14618	Q86VP1
P14618	Q86WV6
P14618	Q8IUC6
P14618	Q8IUD6
P14618	Q8N5K1
P14618	Q8NC51
P14618	Q8WU90
P14618	Q92844-3
P14618	Q92922
P14618	Q92985
P14618	Q96AG4
P14618	Q96FW1
P14618	Q99460
P14618	Q99623
P14618	Q9BVK6
P14618	Q9BYX4
P14618	Q9H2G2
P14618	Q9H6S1
P14618	Q9H9B4
P14618	Q9HAV4
P14618	Q9NQC7
P14618	Q9NR30
P14618	Q9NUQ9
P14618	Q9NYU2
P14618	Q9P0I2
P14618	Q9UBB6
P14618	Q9UBT2
P14618	Q9UKK9
P14618	Q9Y2B0
P14618	Q9Y3A5
P14618	Q9Y3U8
P14618	Q9Y4K3
P14618	Q9Y6Y9
O60232	P14618
O75409	P14618
P00918	P14618
P04083	P14618
P05161	P14618
P10275	P14618
P13929	P14618
P14618	P15559
P14618	P25685-2
P14618	P30101
P14618	P31946
P14618	P32455
P14618	P59665
P14618	P61964
P14618	Q00796
P14618	Q04446
P14618	Q08257-3
P14618	Q13867
P14618	Q5SW24
P14618	Q6GMV2
P14618	Q6TCH7
P14618	Q6TDP4
P14618	Q86VU5
P14618	Q86YV6
P14618	Q8N6M8
P14618	Q8NA92
P14618	Q8NBF2
P14618	Q8NFH5-2
P14618	Q8WUX2
P14618	Q8WVK2
P14618	Q92769
P14618	Q96B18
P14618	Q96BM9
P14618	Q96NR8
P14618	Q96SA4
P14618	Q99497
P14618	Q9BWD1
P14618	Q9NPF4
P14618	Q9NPL8
P14618	Q9NQR4
P14618	Q9NR45
P14618	Q9Y248
P14618	Q9Y2I2-1
P14618	Q3LXA3
O43657	P14618
O75179	P14618
O75569	P14618
P14618	P62937
P14618	Q13233
P14618	Q5XPI4
P14618	Q86UT6
P14618	Q9H2K2
P14618	Q9BYX4-2
P15170	P15311
P15170	P15924
P15170	P17676
P15170	P17858
P15170	P19105
P15170	P19623
P15170	P20290
P15170	P22061
P15170	P23284
P15170	P24539
P15170	P24666
P15170	P25786
P15170	P26038
P15170	P26639
P15170	P29401
P15170	P30044
P15170	P30046
P15170	P30084
P15170	P31040
P15170	P31939
P15170	P35580
P15170	P39023
P15170	P41227
P15170	P41250
P15170	P43307
P15170	P48643
P15170	P48739
P15170	P51572
P15170	P52209
P15170	P52298
P15170	P52434
P15170	P52732
P15170	P52815
P15170	P54136
P15170	P55210
P15170	P55327
P15170	P58546
P15170	P61086
P15170	P61088
P15170	P61201
P15170	P61247
P15170	P62249
P15170	P62263
P15170	P62333
P15170	P62495
P15170	P62750
P15170	P62879
P15170	P62987
P15170	P63279
P15170	Q00610
P15170	Q02543
P15170	Q04760
P15170	Q08257
P15170	Q12904
P15170	Q13200
P15170	Q13310
P15170	Q13404
P15170	Q13451
P15170	Q13568-4
P15170	Q14164
P15170	Q14165
P15170	Q14258
P15170	Q14653
P15170	Q14657
P15170	Q15008
P15170	Q15046
P15170	Q15056
P15170	Q15365
P15170	Q16576
P15170	Q16630
P15170	Q16650
P15170	Q3MHD2
P15170	Q4VC31
P15170	Q6NZ67
P15170	Q6XUX3
P15170	Q7L2H7
P15170	Q7Z434
P15170	Q86VP1
P15170	Q86WV6
P15170	Q8IUC6
P15170	Q8IUD6
P15170	Q8N5K1
P15170	Q8NC51
P15170	Q8WU90
P15170	Q92844-3
P15170	Q92922
P15170	Q92985
P15170	Q96AG4
P15170	Q96FW1
P15170	Q99460
P15170	Q99623
P15170	Q9BVK6
P15170	Q9BYX4
P15170	Q9H2G2
P15170	Q9H6S1
P15170	Q9H9B4
P15170	Q9HAV4
P15170	Q9NQC7
P15170	Q9NR30
P15170	Q9NUQ9
P15170	Q9NYU2
P15170	Q9P0I2
P15170	Q9UBB6
P15170	Q9UBT2
P15170	Q9UKK9
P15170	Q9Y2B0
P15170	Q9Y3A5
P15170	Q9Y3U8
P15170	Q9Y4K3
P15170	Q9Y6Y9
O60232	P15170
O75409	P15170
P00918	P15170
P04083	P15170
P05161	P15170
P10275	P15170
P13929	P15170
P15170	P15559
P15170	P25685-2
P15170	P30101
P15170	P31946
P15170	P32455
P15170	P59665
P15170	P61964
P15170	Q00796
P15170	Q04446
P15170	Q08257-3
P15170	Q13867
P15170	Q5SW24
P15170	Q6GMV2
P15170	Q6TCH7
P15170	Q6TDP4
P15170	Q86VU5
P15170	Q86YV6
P15170	Q8N6M8
P15170	Q8NA92
P15170	Q8NBF2
P15170	Q8NFH5-2
P15170	Q8WUX2
P15170	Q8WVK2
P15170	Q92769
P15170	Q96B18
P15170	Q96BM9
P15170	Q96NR8
P15170	Q96SA4
P15170	Q99497
P15170	Q9BWD1
P15170	Q9NPF4
P15170	Q9NPL8
P15170	Q9NQR4
P15170	Q9NR45
P15170	Q9Y248
P15170	Q9Y2I2-1
P15170	Q3LXA3
O43657	P15170
O75179	P15170
O75569	P15170
P15170	P62937
P15170	Q13233
P15170	Q5XPI4
P15170	Q86UT6
P15170	Q9H2K2
P15170	Q9BYX4-2
P15311	P15924
P15311	P17676
P15311	P17858
P15311	P19105
P15311	P19623
P15311	P20290
P15311	P22061
P15311	P23284
P15311	P24539
P15311	P24666
P15311	P25786
P15311	P26038
P15311	P26639
P15311	P29401
P15311	P30044
P15311	P30046
P15311	P30084
P15311	P31040
P15311	P31939
P15311	P35580
P15311	P39023
P15311	P41227
P15311	P41250
P15311	P43307
P15311	P48643
P15311	P48739
P15311	P51572
P15311	P52209
P15311	P52298
P15311	P52434
P15311	P52732
P15311	P52815
P15311	P54136
P15311	P55210
P15311	P55327
P15311	P58546
P15311	P61086
P15311	P61088
P15311	P61201
P15311	P61247
P15311	P62249
P15311	P62263
P15311	P62333
P15311	P62495
P15311	P62750
P15311	P62879
P15311	P62987
P15311	P63279
P15311	Q00610
P15311	Q02543
P15311	Q04760
P15311	Q08257
P15311	Q12904
P15311	Q13200
P15311	Q13310
P15311	Q13404
P15311	Q13451
P15311	Q13568-4
P15311	Q14164
P15311	Q14165
P15311	Q14258
P15311	Q14653
P15311	Q14657
P15311	Q15008
P15311	Q15046
P15311	Q15056
P15311	Q15365
P15311	Q16576
P15311	Q16630
P15311	Q16650
P15311	Q3MHD2
P15311	Q4VC31
P15311	Q6NZ67
P15311	Q6XUX3
P15311	Q7L2H7
P15311	Q7Z434
P15311	Q86VP1
P15311	Q86WV6
P15311	Q8IUC6
P15311	Q8IUD6
P15311	Q8N5K1
P15311	Q8NC51
P15311	Q8WU90
P15311	Q92844-3
P15311	Q92922
P15311	Q92985
P15311	Q96AG4
P15311	Q96FW1
P15311	Q99460
P15311	Q99623
P15311	Q9BVK6
P15311	Q9BYX4
P15311	Q9H2G2
P15311	Q9H6S1
P15311	Q9H9B4
P15311	Q9HAV4
P15311	Q9NQC7
P15311	Q9NR30
P15311	Q9NUQ9
P15311	Q9NYU2
P15311	Q9P0I2
P15311	Q9UBB6
P15311	Q9UBT2
P15311	Q9UKK9
P15311	Q9Y2B0
P15311	Q9Y3A5
P15311	Q9Y3U8
P15311	Q9Y4K3
P15311	Q9Y6Y9
O60232	P15311
O75409	P15311
P00918	P15311
P04083	P15311
P05161	P15311
P10275	P15311
P13929	P15311
P15311	P15559
P15311	P25685-2
P15311	P30101
P15311	P31946
P15311	P32455
P15311	P59665
P15311	P61964
P15311	Q00796
P15311	Q04446
P15311	Q08257-3
P15311	Q13867
P15311	Q5SW24
P15311	Q6GMV2
P15311	Q6TCH7
P15311	Q6TDP4
P15311	Q86VU5
P15311	Q86YV6
P15311	Q8N6M8
P15311	Q8NA92
P15311	Q8NBF2
P15311	Q8NFH5-2
P15311	Q8WUX2
P15311	Q8WVK2
P15311	Q92769
P15311	Q96B18
P15311	Q96BM9
P15311	Q96NR8
P15311	Q96SA4
P15311	Q99497
P15311	Q9BWD1
P15311	Q9NPF4
P15311	Q9NPL8
P15311	Q9NQR4
P15311	Q9NR45
P15311	Q9Y248
P15311	Q9Y2I2-1
P15311	Q3LXA3
O43657	P15311
O75179	P15311
O75569	P15311
P15311	P62937
P15311	Q13233
P15311	Q5XPI4
P15311	Q86UT6
P15311	Q9H2K2
P15311	Q9BYX4-2
P15924	P17676
P15924	P17858
P15924	P19105
P15924	P19623
P15924	P20290
P15924	P22061
P15924	P23284
P15924	P24539
P15924	P24666
P15924	P25786
P15924	P26038
P15924	P26639
P15924	P29401
P15924	P30044
P15924	P30046
P15924	P30084
P15924	P31040
P15924	P31939
P15924	P35580
P15924	P39023
P15924	P41227
P15924	P41250
P15924	P43307
P15924	P48643
P15924	P48739
P15924	P51572
P15924	P52209
P15924	P52298
P15924	P52434
P15924	P52732
P15924	P52815
P15924	P54136
P15924	P55210
P15924	P55327
P15924	P58546
P15924	P61086
P15924	P61088
P15924	P61201
P15924	P61247
P15924	P62249
P15924	P62263
P15924	P62333
P15924	P62495
P15924	P62750
P15924	P62879
P15924	P62987
P15924	P63279
P15924	Q00610
P15924	Q02543
P15924	Q04760
P15924	Q08257
P15924	Q12904
P15924	Q13200
P15924	Q13310
P15924	Q13404
P15924	Q13451
P15924	Q13568-4
P15924	Q14164
P15924	Q14165
P15924	Q14258
P15924	Q14653
P15924	Q14657
P15924	Q15008
P15924	Q15046
P15924	Q15056
P15924	Q15365
P15924	Q16576
P15924	Q16630
P15924	Q16650
P15924	Q3MHD2
P15924	Q4VC31
P15924	Q6NZ67
P15924	Q6XUX3
P15924	Q7L2H7
P15924	Q7Z434
P15924	Q86VP1
P15924	Q86WV6
P15924	Q8IUC6
P15924	Q8IUD6
P15924	Q8N5K1
P15924	Q8NC51
P15924	Q8WU90
P15924	Q92844-3
P15924	Q92922
P15924	Q92985
P15924	Q96AG4
P15924	Q96FW1
P15924	Q99460
P15924	Q99623
P15924	Q9BVK6
P15924	Q9BYX4
P15924	Q9H2G2
P15924	Q9H6S1
P15924	Q9H9B4
P15924	Q9HAV4
P15924	Q9NQC7
P15924	Q9NR30
P15924	Q9NUQ9
P15924	Q9NYU2
P15924	Q9P0I2
P15924	Q9UBB6
P15924	Q9UBT2
P15924	Q9UKK9
P15924	Q9Y2B0
P15924	Q9Y3A5
P15924	Q9Y3U8
P15924	Q9Y4K3
P15924	Q9Y6Y9
O60232	P15924
O75409	P15924
P00918	P15924
P04083	P15924
P05161	P15924
P10275	P15924
P13929	P15924
P15559	P15924
P15924	P25685-2
P15924	P30101
P15924	P31946
P15924	P32455
P15924	P59665
P15924	P61964
P15924	Q00796
P15924	Q04446
P15924	Q08257-3
P15924	Q13867
P15924	Q5SW24
P15924	Q6GMV2
P15924	Q6TCH7
P15924	Q6TDP4
P15924	Q86VU5
P15924	Q86YV6
P15924	Q8N6M8
P15924	Q8NA92
P15924	Q8NBF2
P15924	Q8NFH5-2
P15924	Q8WUX2
P15924	Q8WVK2
P15924	Q92769
P15924	Q96B18
P15924	Q96BM9
P15924	Q96NR8
P15924	Q96SA4
P15924	Q99497
P15924	Q9BWD1
P15924	Q9NPF4
P15924	Q9NPL8
P15924	Q9NQR4
P15924	Q9NR45
P15924	Q9Y248
P15924	Q9Y2I2-1
P15924	Q3LXA3
O43657	P15924
O75179	P15924
O75569	P15924
P15924	P62937
P15924	Q13233
P15924	Q5XPI4
P15924	Q86UT6
P15924	Q9H2K2
P15924	Q9BYX4-2
P17676	P17858
P17676	P19105
P17676	P19623
P17676	P20290
P17676	P22061
P17676	P23284
P17676	P24539
P17676	P24666
P17676	P25786
P17676	P26038
P17676	P26639
P17676	P29401
P17676	P30044
P17676	P30046
P17676	P30084
P17676	P31040
P17676	P31939
P17676	P35580
P17676	P39023
P17676	P41227
P17676	P41250
P17676	P43307
P17676	P48643
P17676	P48739
P17676	P51572
P17676	P52209
P17676	P52298
P17676	P52434
P17676	P52732
P17676	P52815
P17676	P54136
P17676	P55210
P17676	P55327
P17676	P58546
P17676	P61086
P17676	P61088
P17676	P61201
P17676	P61247
P17676	P62249
P17676	P62263
P17676	P62333
P17676	P62495
P17676	P62750
P17676	P62879
P17676	P62987
P17676	P63279
P17676	Q00610
P17676	Q02543
P17676	Q04760
P17676	Q08257
P17676	Q12904
P17676	Q13200
P17676	Q13310
P17676	Q13404
P17676	Q13451
P17676	Q13568-4
P17676	Q14164
P17676	Q14165
P17676	Q14258
P17676	Q14653
P17676	Q14657
P17676	Q15008
P17676	Q15046
P17676	Q15056
P17676	Q15365
P17676	Q16576
P17676	Q16630
P17676	Q16650
P17676	Q3MHD2
P17676	Q4VC31
P17676	Q6NZ67
P17676	Q6XUX3
P17676	Q7L2H7
P17676	Q7Z434
P17676	Q86VP1
P17676	Q86WV6
P17676	Q8IUC6
P17676	Q8IUD6
P17676	Q8N5K1
P17676	Q8NC51
P17676	Q8WU90
P17676	Q92844-3
P17676	Q92922
P17676	Q92985
P17676	Q96AG4
P17676	Q96FW1
P17676	Q99460
P17676	Q99623
P17676	Q9BVK6
P17676	Q9BYX4
P17676	Q9H2G2
P17676	Q9H6S1
P17676	Q9H9B4
P17676	Q9HAV4
P17676	Q9NQC7
P17676	Q9NR30
P17676	Q9NUQ9
P17676	Q9NYU2
P17676	Q9P0I2
P17676	Q9UBB6
P17676	Q9UBT2
P17676	Q9UKK9
P17676	Q9Y2B0
P17676	Q9Y3A5
P17676	Q9Y3U8
P17676	Q9Y4K3
P17676	Q9Y6Y9
O60232	P17676
O75409	P17676
P00918	P17676
P04083	P17676
P05161	P17676
P10275	P17676
P13929	P17676
P15559	P17676
P17676	P25685-2
P17676	P30101
P17676	P31946
P17676	P32455
P17676	P59665
P17676	P61964
P17676	Q00796
P17676	Q04446
P17676	Q08257-3
P17676	Q13867
P17676	Q5SW24
P17676	Q6GMV2
P17676	Q6TCH7
P17676	Q6TDP4
P17676	Q86VU5
P17676	Q86YV6
P17676	Q8N6M8
P17676	Q8NA92
P17676	Q8NBF2
P17676	Q8NFH5-2
P17676	Q8WUX2
P17676	Q8WVK2
P17676	Q92769
P17676	Q96B18
P17676	Q96BM9
P17676	Q96NR8
P17676	Q96SA4
P17676	Q99497
P17676	Q9BWD1
P17676	Q9NPF4
P17676	Q9NPL8
P17676	Q9NQR4
P17676	Q9NR45
P17676	Q9Y248
P17676	Q9Y2I2-1
P17676	Q3LXA3
O43657	P17676
O75179	P17676
O75569	P17676
P17676	P62937
P17676	Q13233
P17676	Q5XPI4
P17676	Q86UT6
P17676	Q9H2K2
P17676	Q9BYX4-2
P17858	P19105
P17858	P19623
P17858	P20290
P17858	P22061
P17858	P23284
P17858	P24539
P17858	P24666
P17858	P25786
P17858	P26038
P17858	P26639
P17858	P29401
P17858	P30044
P17858	P30046
P17858	P30084
P17858	P31040
P17858	P31939
P17858	P35580
P17858	P39023
P17858	P41227
P17858	P41250
P17858	P43307
P17858	P48643
P17858	P48739
P17858	P51572
P17858	P52209
P17858	P52298
P17858	P52434
P17858	P52732
P17858	P52815
P17858	P54136
P17858	P55210
P17858	P55327
P17858	P58546
P17858	P61086
P17858	P61088
P17858	P61201
P17858	P61247
P17858	P62249
P17858	P62263
P17858	P62333
P17858	P62495
P17858	P62750
P17858	P62879
P17858	P62987
P17858	P63279
P17858	Q00610
P17858	Q02543
P17858	Q04760
P17858	Q08257
P17858	Q12904
P17858	Q13200
P17858	Q13310
P17858	Q13404
P17858	Q13451
P17858	Q13568-4
P17858	Q14164
P17858	Q14165
P17858	Q14258
P17858	Q14653
P17858	Q14657
P17858	Q15008
P17858	Q15046
P17858	Q15056
P17858	Q15365
P17858	Q16576
P17858	Q16630
P17858	Q16650
P17858	Q3MHD2
P17858	Q4VC31
P17858	Q6NZ67
P17858	Q6XUX3
P17858	Q7L2H7
P17858	Q7Z434
P17858	Q86VP1
P17858	Q86WV6
P17858	Q8IUC6
P17858	Q8IUD6
P17858	Q8N5K1
P17858	Q8NC51
P17858	Q8WU90
P17858	Q92844-3
P17858	Q92922
P17858	Q92985
P17858	Q96AG4
P17858	Q96FW1
P17858	Q99460
P17858	Q99623
P17858	Q9BVK6
P17858	Q9BYX4
P17858	Q9H2G2
P17858	Q9H6S1
P17858	Q9H9B4
P17858	Q9HAV4
P17858	Q9NQC7
P17858	Q9NR30
P17858	Q9NUQ9
P17858	Q9NYU2
P17858	Q9P0I2
P17858	Q9UBB6
P17858	Q9UBT2
P17858	Q9UKK9
P17858	Q9Y2B0
P17858	Q9Y3A5
P17858	Q9Y3U8
P17858	Q9Y4K3
P17858	Q9Y6Y9
O60232	P17858
O75409	P17858
P00918	P17858
P04083	P17858
P05161	P17858
P10275	P17858
P13929	P17858
P15559	P17858
P17858	P25685-2
P17858	P30101
P17858	P31946
P17858	P32455
P17858	P59665
P17858	P61964
P17858	Q00796
P17858	Q04446
P17858	Q08257-3
P17858	Q13867
P17858	Q5SW24
P17858	Q6GMV2
P17858	Q6TCH7
P17858	Q6TDP4
P17858	Q86VU5
P17858	Q86YV6
P17858	Q8N6M8
P17858	Q8NA92
P17858	Q8NBF2
P17858	Q8NFH5-2
P17858	Q8WUX2
P17858	Q8WVK2
P17858	Q92769
P17858	Q96B18
P17858	Q96BM9
P17858	Q96NR8
P17858	Q96SA4
P17858	Q99497
P17858	Q9BWD1
P17858	Q9NPF4
P17858	Q9NPL8
P17858	Q9NQR4
P17858	Q9NR45
P17858	Q9Y248
P17858	Q9Y2I2-1
P17858	Q3LXA3
O43657	P17858
O75179	P17858
O75569	P17858
P17858	P62937
P17858	Q13233
P17858	Q5XPI4
P17858	Q86UT6
P17858	Q9H2K2
P17858	Q9BYX4-2
P19105	P19623
P19105	P20290
P19105	P22061
P19105	P23284
P19105	P24539
P19105	P24666
P19105	P25786
P19105	P26038
P19105	P26639
P19105	P29401
P19105	P30044
P19105	P30046
P19105	P30084
P19105	P31040
P19105	P31939
P19105	P35580
P19105	P39023
P19105	P41227
P19105	P41250
P19105	P43307
P19105	P48643
P19105	P48739
P19105	P51572
P19105	P52209
P19105	P52298
P19105	P52434
P19105	P52732
P19105	P52815
P19105	P54136
P19105	P55210
P19105	P55327
P19105	P58546
P19105	P61086
P19105	P61088
P19105	P61201
P19105	P61247
P19105	P62249
P19105	P62263
P19105	P62333
P19105	P62495
P19105	P62750
P19105	P62879
P19105	P62987
P19105	P63279
P19105	Q00610
P19105	Q02543
P19105	Q04760
P19105	Q08257
P19105	Q12904
P19105	Q13200
P19105	Q13310
P19105	Q13404
P19105	Q13451
P19105	Q13568-4
P19105	Q14164
P19105	Q14165
P19105	Q14258
P19105	Q14653
P19105	Q14657
P19105	Q15008
P19105	Q15046
P19105	Q15056
P19105	Q15365
P19105	Q16576
P19105	Q16630
P19105	Q16650
P19105	Q3MHD2
P19105	Q4VC31
P19105	Q6NZ67
P19105	Q6XUX3
P19105	Q7L2H7
P19105	Q7Z434
P19105	Q86VP1
P19105	Q86WV6
P19105	Q8IUC6
P19105	Q8IUD6
P19105	Q8N5K1
P19105	Q8NC51
P19105	Q8WU90
P19105	Q92844-3
P19105	Q92922
P19105	Q92985
P19105	Q96AG4
P19105	Q96FW1
P19105	Q99460
P19105	Q99623
P19105	Q9BVK6
P19105	Q9BYX4
P19105	Q9H2G2
P19105	Q9H6S1
P19105	Q9H9B4
P19105	Q9HAV4
P19105	Q9NQC7
P19105	Q9NR30
P19105	Q9NUQ9
P19105	Q9NYU2
P19105	Q9P0I2
P19105	Q9UBB6
P19105	Q9UBT2
P19105	Q9UKK9
P19105	Q9Y2B0
P19105	Q9Y3A5
P19105	Q9Y3U8
P19105	Q9Y4K3
P19105	Q9Y6Y9
O60232	P19105
O75409	P19105
P00918	P19105
P04083	P19105
P05161	P19105
P10275	P19105
P13929	P19105
P15559	P19105
P19105	P25685-2
P19105	P30101
P19105	P31946
P19105	P32455
P19105	P59665
P19105	P61964
P19105	Q00796
P19105	Q04446
P19105	Q08257-3
P19105	Q13867
P19105	Q5SW24
P19105	Q6GMV2
P19105	Q6TCH7
P19105	Q6TDP4
P19105	Q86VU5
P19105	Q86YV6
P19105	Q8N6M8
P19105	Q8NA92
P19105	Q8NBF2
P19105	Q8NFH5-2
P19105	Q8WUX2
P19105	Q8WVK2
P19105	Q92769
P19105	Q96B18
P19105	Q96BM9
P19105	Q96NR8
P19105	Q96SA4
P19105	Q99497
P19105	Q9BWD1
P19105	Q9NPF4
P19105	Q9NPL8
P19105	Q9NQR4
P19105	Q9NR45
