a	b
P49747	Q08426
P49747	Q09028
P49747	Q10570
P49747	Q12824
P49747	Q12906-7
P49747	Q13084
P49747	Q13131
P49747	Q13422
P49747	Q13526
P49747	Q13547
P49747	Q13619-2
P49747	Q13643
P49747	Q13882
P49747	Q13895
P49747	Q14129
P49747	Q15006
P49747	Q15052
P49747	Q15052-2
P49747	Q15542
P49747	Q16512
P49747	Q16576
P49747	Q16594
P49747	Q17RB8
P49747	Q17RB8-2
P49747	Q2TAC2-2
P49747	Q2WGJ6
P49747	Q3SY00
P49747	Q53TS8
P49747	Q5H9K5
P49747	Q5JVF3
P49747	Q5T6C5
P49747	Q5T7W7
P49747	Q63ZY3
P49747	Q68D86
P49747	Q6PF18
P49747	Q76G19
P49747	Q7Z6R9
P49747	Q86UW9
P49747	Q8IUR7-2
P49747	Q8IVT2
P49747	Q8IVV7
P49747	Q8IYI6
P49747	Q8IYR0
P49747	Q8N5A5
P49747	Q8N5A5-2
P49747	Q8N5M1
P49747	Q8N6N6
P49747	Q8N8B7
P49747	Q8N8B7-2
P49747	Q8N8Y2
P49747	Q8NEC5
P49747	Q8NI38
P49747	Q8TAU3
P49747	Q8TBB1
P49747	Q8TCE9
P49747	Q8TD10
P49747	Q8TD31
P49747	Q8TES7-5
P49747	Q8TES7-6
P49747	Q8WXI9
P49747	Q8WYH8
P49747	Q8WYH8-2
P49747	Q92625
P49747	Q92769
P49747	Q92841
P49747	Q92922
P49747	Q96BZ8
P49747	Q96DF8
P49747	Q96EZ8
P49747	Q96FJ0
P49747	Q96GM5
P49747	Q96HA8
P49747	Q96PN8
P49747	Q96SQ5
P49747	Q96ST3
P49747	Q96SW2
P49747	Q96T49
P49747	Q99471
P49747	Q99633
P49747	Q99996
P49747	Q9BRJ7
P49747	Q9BWG6
P49747	Q9BXF9
P49747	Q9BXK1
P49747	Q9BZK7
P49747	Q9BZS1
P49747	Q9H0I2
P49747	Q9H257-2
P49747	Q9H2S9
P49747	Q9H5V7
P49747	Q9H5Z6
P49747	Q9H5Z6-2
P49747	Q9H6L4
P49747	Q9H6Z9
P49747	Q9HAQ2
P49747	Q9HBZ2
P49747	Q9HC98-4
P49747	Q9NP86
P49747	Q9NPJ8-3
P49747	Q9NPJ8-4
P49747	Q9NQT4
P49747	Q9NU19
P49747	Q9NX04
P49747	Q9NX24
P49747	Q9NYA3
P49747	Q9P289
P49747	Q9P2K3
P49747	Q9UBB5
P49747	Q9UBL6-2
P49747	Q9UBY9
P49747	Q9UHD8-4
P49747	Q9UKV3-3
P49747	Q9UMS4
P49747	Q9UMX2
P49747	Q9Y230-2
P49747	Q9Y4C2
P49747	Q9Y4C2-2
P49747	Q9Y5B8
P49747	Q9Y6H1
P49747	Q9UKT9-11
P49747	Q9UKT9-14
P49747	Q9UKT9-5
P49747	Q12873-2
P49747	Q99708-3
P50213	P51553
P50213	P60329
P50213	P60369
P50213	P60409
P50213	P60410
P50213	Q01850
P50213	Q02218
P50213	Q04864-2
P50213	Q07627
P50213	Q07912
P50213	Q08379
P50213	Q13064
P50213	Q13077
P50213	Q13137
P50213	Q13520
P50213	Q14525
P50213	Q15323
P50213	Q15654
P50213	Q15834
P50213	Q16348
P50213	Q2TAC2
P50213	Q3B820
P50213	Q3KQV3
P50213	Q3LI66
P50213	Q4VCS5
P50213	Q4VCS5-2
P50213	Q5JR59
P50213	Q5JR59-3
P50213	Q5JX71
P50213	Q5T700
P50213	Q5W111-2
P50213	Q63HR2
P50213	Q6A162
P50213	Q6IN84
P50213	Q6PI77
P50213	Q6UY14
P50213	Q7L273
P50213	Q7Z3S9
P50213	Q7Z698
P50213	Q7Z7G2
P50213	Q86Y26
P50213	Q8IUQ4
P50213	Q8IWZ5
P50213	Q8IY31-3
P50213	Q8N5Z5
P50213	Q8N5Z5-2
P50213	Q8N8K9
P50213	Q8TBE3
P50213	Q8TED1
P50213	Q8WV44
P50213	Q8WWF3
P50213	Q92754
P50213	Q96AG4
P50213	Q96B21
P50213	Q96HE8
P50213	Q96HE8-2
P50213	Q96JN2-2
P50213	Q96LC9
P50213	Q96LC9-3
P50213	Q96Q45
P50213	Q96Q45-2
P50213	Q9BQ66
P50213	Q9BUH8
P50213	Q9BXK5
P50213	Q9BXK5-4
P50213	Q9BYQ0
P50213	Q9BYQ4
P50213	Q9BYR3
P50213	Q9BYR5
P50213	Q9BYR7
P50213	Q9BYS1
P50213	Q9BYV2
P50213	Q9C029
P50213	Q9C029-3
P50213	Q9C0F1
P50213	Q9GZV8
P50213	Q9H2G9
P50213	Q9H400
P50213	Q9H9V4
P50213	Q9HBE5
P50213	Q9NP94
P50213	Q9NQ30
P50213	Q9NQ79
P50213	Q9NQX0
P50213	Q9NRY7
P50213	Q9NVV0
P50213	Q9NXJ5-2
P50213	Q9NYW8
P50213	Q9NZV7
P50213	Q9UFD9
P50213	Q9UGC6
P50213	Q9UKS7
P50213	Q9UKT9
P50213	Q9Y487
O00268	P50213
O00459	P50213
O15160	P50213
O15160-2	P50213
O15197-2	P50213
O15287	P50213
O43684	P50213
O43741	P50213
O75475-3	P50213
O75558	P50213
O75604	P50213
O75716	P50213
O75771	P50213
O75791	P50213
O75865-2	P50213
O94929	P50213
O94929-2	P50213
O95363	P50213
O95983	P50213
O96019	P50213
P00338	P50213
P01112	P50213
P01112-2	P50213
P02768	P50213
P04406	P50213
P05141	P50213
P05204	P50213
P07339	P50213
P07947	P50213
P08727	P50213
P0CG48	P50213
P11021	P50213
P11387	P50213
P14678	P50213
P15880	P50213
P16401	P50213
P16402	P50213
P16403	P50213
P17096	P50213
P17844	P50213
P19338	P50213
P22087	P50213
P22626-2	P50213
P23769	P50213
P24385	P50213
P25786	P50213
P25791	P50213
P25791-3	P50213
P25800	P50213
P26641	P50213
P27986-2	P50213
P29474	P50213
P29692-3	P50213
P30050	P50213
P33993-2	P50213
P38159	P50213
P46531	P50213
P49756	P50213
P50213	P51451
P50213	P51800-3
P50213	P51811
P50213	P52292
P50213	P54646
P50213	P56545-3
P50213	P61024
P50213	P61421
P50213	P61758
P50213	P61758-2
P50213	P61968
P50213	P61978-3
P50213	P62081
P50213	P62136
P50213	P62304
P50213	P62316
P50213	P62750
P50213	P62851
P50213	P62937
P50213	P63279
P50213	P68104
P50213	P68371
P50213	P78386
P50213	P81605
P50213	P83881
P50213	Q00839-2
P50213	Q01196-10
P50213	Q07666
P50213	Q08117
P50213	Q08117-2
P50213	Q08211
P50213	Q08426
P50213	Q09028
P50213	Q10570
P50213	Q12824
P50213	Q12906-7
P50213	Q13084
P50213	Q13131
P50213	Q13422
P50213	Q13526
P50213	Q13547
P50213	Q13619-2
P50213	Q13643
P50213	Q13882
P50213	Q13895
P50213	Q14129
P50213	Q15006
P50213	Q15052
P50213	Q15052-2
P50213	Q15542
P50213	Q16512
P50213	Q16576
P50213	Q16594
P50213	Q17RB8
P50213	Q17RB8-2
P50213	Q2TAC2-2
P50213	Q2WGJ6
P50213	Q3SY00
P50213	Q53TS8
P50213	Q5H9K5
P50213	Q5JVF3
P50213	Q5T6C5
P50213	Q5T7W7
P50213	Q63ZY3
P50213	Q68D86
P50213	Q6PF18
P50213	Q76G19
P50213	Q7Z6R9
P50213	Q86UW9
P50213	Q8IUR7-2
P50213	Q8IVT2
P50213	Q8IVV7
P50213	Q8IYI6
P50213	Q8IYR0
P50213	Q8N5A5
P50213	Q8N5A5-2
P50213	Q8N5M1
P50213	Q8N6N6
P50213	Q8N8B7
P50213	Q8N8B7-2
P50213	Q8N8Y2
P50213	Q8NEC5
P50213	Q8NI38
P50213	Q8TAU3
P50213	Q8TBB1
P50213	Q8TCE9
P50213	Q8TD10
P50213	Q8TD31
P50213	Q8TES7-5
P50213	Q8TES7-6
P50213	Q8WXI9
P50213	Q8WYH8
P50213	Q8WYH8-2
P50213	Q92625
P50213	Q92769
P50213	Q92841
P50213	Q92922
P50213	Q96BZ8
P50213	Q96DF8
P50213	Q96EZ8
P50213	Q96FJ0
P50213	Q96GM5
P50213	Q96HA8
P50213	Q96PN8
P50213	Q96SQ5
P50213	Q96ST3
P50213	Q96SW2
P50213	Q96T49
P50213	Q99471
P50213	Q99633
P50213	Q99996
P50213	Q9BRJ7
P50213	Q9BWG6
P50213	Q9BXF9
P50213	Q9BXK1
P50213	Q9BZK7
P50213	Q9BZS1
P50213	Q9H0I2
P50213	Q9H257-2
P50213	Q9H2S9
P50213	Q9H5V7
P50213	Q9H5Z6
P50213	Q9H5Z6-2
P50213	Q9H6L4
P50213	Q9H6Z9
P50213	Q9HAQ2
P50213	Q9HBZ2
P50213	Q9HC98-4
P50213	Q9NP86
P50213	Q9NPJ8-3
P50213	Q9NPJ8-4
P50213	Q9NQT4
P50213	Q9NU19
P50213	Q9NX04
P50213	Q9NX24
P50213	Q9NYA3
P50213	Q9P289
P50213	Q9P2K3
P50213	Q9UBB5
P50213	Q9UBL6-2
P50213	Q9UBY9
P50213	Q9UHD8-4
P50213	Q9UKV3-3
P50213	Q9UMS4
P50213	Q9UMX2
P50213	Q9Y230-2
P50213	Q9Y4C2
P50213	Q9Y4C2-2
P50213	Q9Y5B8
P50213	Q9Y6H1
P50213	Q9UKT9-11
P50213	Q9UKT9-14
P50213	Q9UKT9-5
P50213	Q12873-2
P50213	Q99708-3
P51553	P60329
P51553	P60369
P51553	P60409
P51553	P60410
P51553	Q01850
P51553	Q02218
P51553	Q04864-2
P51553	Q07627
P51553	Q07912
P51553	Q08379
P51553	Q13064
P51553	Q13077
P51553	Q13137
P51553	Q13520
P51553	Q14525
P51553	Q15323
P51553	Q15654
P51553	Q15834
P51553	Q16348
P51553	Q2TAC2
P51553	Q3B820
P51553	Q3KQV3
P51553	Q3LI66
P51553	Q4VCS5
P51553	Q4VCS5-2
P51553	Q5JR59
P51553	Q5JR59-3
P51553	Q5JX71
P51553	Q5T700
P51553	Q5W111-2
P51553	Q63HR2
P51553	Q6A162
P51553	Q6IN84
P51553	Q6PI77
P51553	Q6UY14
P51553	Q7L273
P51553	Q7Z3S9
P51553	Q7Z698
P51553	Q7Z7G2
P51553	Q86Y26
P51553	Q8IUQ4
P51553	Q8IWZ5
P51553	Q8IY31-3
P51553	Q8N5Z5
P51553	Q8N5Z5-2
P51553	Q8N8K9
P51553	Q8TBE3
P51553	Q8TED1
P51553	Q8WV44
P51553	Q8WWF3
P51553	Q92754
P51553	Q96AG4
P51553	Q96B21
P51553	Q96HE8
P51553	Q96HE8-2
P51553	Q96JN2-2
P51553	Q96LC9
P51553	Q96LC9-3
P51553	Q96Q45
P51553	Q96Q45-2
P51553	Q9BQ66
P51553	Q9BUH8
P51553	Q9BXK5
P51553	Q9BXK5-4
P51553	Q9BYQ0
P51553	Q9BYQ4
P51553	Q9BYR3
P51553	Q9BYR5
P51553	Q9BYR7
P51553	Q9BYS1
P51553	Q9BYV2
P51553	Q9C029
P51553	Q9C029-3
P51553	Q9C0F1
P51553	Q9GZV8
P51553	Q9H2G9
P51553	Q9H400
P51553	Q9H9V4
P51553	Q9HBE5
P51553	Q9NP94
P51553	Q9NQ30
P51553	Q9NQ79
P51553	Q9NQX0
P51553	Q9NRY7
P51553	Q9NVV0
P51553	Q9NXJ5-2
P51553	Q9NYW8
P51553	Q9NZV7
P51553	Q9UFD9
P51553	Q9UGC6
P51553	Q9UKS7
P51553	Q9UKT9
P51553	Q9Y487
O00268	P51553
O00459	P51553
O15160	P51553
O15160-2	P51553
O15197-2	P51553
O15287	P51553
O43684	P51553
O43741	P51553
O75475-3	P51553
O75558	P51553
O75604	P51553
O75716	P51553
O75771	P51553
O75791	P51553
O75865-2	P51553
O94929	P51553
O94929-2	P51553
O95363	P51553
O95983	P51553
O96019	P51553
P00338	P51553
P01112	P51553
P01112-2	P51553
P02768	P51553
P04406	P51553
P05141	P51553
P05204	P51553
P07339	P51553
P07947	P51553
P08727	P51553
P0CG48	P51553
P11021	P51553
P11387	P51553
P14678	P51553
P15880	P51553
P16401	P51553
P16402	P51553
P16403	P51553
P17096	P51553
P17844	P51553
P19338	P51553
P22087	P51553
P22626-2	P51553
P23769	P51553
P24385	P51553
P25786	P51553
P25791	P51553
P25791-3	P51553
P25800	P51553
P26641	P51553
P27986-2	P51553
P29474	P51553
P29692-3	P51553
P30050	P51553
P33993-2	P51553
P38159	P51553
P46531	P51553
P49756	P51553
P51451	P51553
P51553	P51800-3
P51553	P51811
P51553	P52292
P51553	P54646
P51553	P56545-3
P51553	P61024
P51553	P61421
P51553	P61758
P51553	P61758-2
P51553	P61968
P51553	P61978-3
P51553	P62081
P51553	P62136
P51553	P62304
P51553	P62316
P51553	P62750
P51553	P62851
P51553	P62937
P51553	P63279
P51553	P68104
P51553	P68371
P51553	P78386
P51553	P81605
P51553	P83881
P51553	Q00839-2
P51553	Q01196-10
P51553	Q07666
P51553	Q08117
P51553	Q08117-2
P51553	Q08211
P51553	Q08426
P51553	Q09028
P51553	Q10570
P51553	Q12824
P51553	Q12906-7
P51553	Q13084
P51553	Q13131
P51553	Q13422
P51553	Q13526
P51553	Q13547
P51553	Q13619-2
P51553	Q13643
P51553	Q13882
P51553	Q13895
P51553	Q14129
P51553	Q15006
P51553	Q15052
P51553	Q15052-2
P51553	Q15542
P51553	Q16512
P51553	Q16576
P51553	Q16594
P51553	Q17RB8
P51553	Q17RB8-2
P51553	Q2TAC2-2
P51553	Q2WGJ6
P51553	Q3SY00
P51553	Q53TS8
P51553	Q5H9K5
P51553	Q5JVF3
P51553	Q5T6C5
P51553	Q5T7W7
P51553	Q63ZY3
P51553	Q68D86
P51553	Q6PF18
P51553	Q76G19
P51553	Q7Z6R9
P51553	Q86UW9
P51553	Q8IUR7-2
P51553	Q8IVT2
P51553	Q8IVV7
P51553	Q8IYI6
P51553	Q8IYR0
P51553	Q8N5A5
P51553	Q8N5A5-2
P51553	Q8N5M1
P51553	Q8N6N6
P51553	Q8N8B7
P51553	Q8N8B7-2
P51553	Q8N8Y2
P51553	Q8NEC5
P51553	Q8NI38
P51553	Q8TAU3
P51553	Q8TBB1
P51553	Q8TCE9
P51553	Q8TD10
P51553	Q8TD31
P51553	Q8TES7-5
P51553	Q8TES7-6
P51553	Q8WXI9
P51553	Q8WYH8
P51553	Q8WYH8-2
P51553	Q92625
P51553	Q92769
P51553	Q92841
P51553	Q92922
P51553	Q96BZ8
P51553	Q96DF8
P51553	Q96EZ8
P51553	Q96FJ0
P51553	Q96GM5
P51553	Q96HA8
P51553	Q96PN8
P51553	Q96SQ5
P51553	Q96ST3
P51553	Q96SW2
P51553	Q96T49
P51553	Q99471
P51553	Q99633
P51553	Q99996
P51553	Q9BRJ7
P51553	Q9BWG6
P51553	Q9BXF9
P51553	Q9BXK1
P51553	Q9BZK7
P51553	Q9BZS1
P51553	Q9H0I2
P51553	Q9H257-2
P51553	Q9H2S9
P51553	Q9H5V7
P51553	Q9H5Z6
P51553	Q9H5Z6-2
P51553	Q9H6L4
P51553	Q9H6Z9
P51553	Q9HAQ2
P51553	Q9HBZ2
P51553	Q9HC98-4
P51553	Q9NP86
P51553	Q9NPJ8-3
P51553	Q9NPJ8-4
P51553	Q9NQT4
P51553	Q9NU19
P51553	Q9NX04
P51553	Q9NX24
P51553	Q9NYA3
P51553	Q9P289
P51553	Q9P2K3
P51553	Q9UBB5
P51553	Q9UBL6-2
P51553	Q9UBY9
P51553	Q9UHD8-4
P51553	Q9UKV3-3
P51553	Q9UMS4
P51553	Q9UMX2
P51553	Q9Y230-2
P51553	Q9Y4C2
P51553	Q9Y4C2-2
P51553	Q9Y5B8
P51553	Q9Y6H1
P51553	Q9UKT9-11
P51553	Q9UKT9-14
P51553	Q9UKT9-5
P51553	Q12873-2
P51553	Q99708-3
P60329	P60369
P60329	P60409
P60329	P60410
P60329	Q01850
P60329	Q02218
P60329	Q04864-2
P60329	Q07627
P60329	Q07912
P60329	Q08379
P60329	Q13064
P60329	Q13077
P60329	Q13137
P60329	Q13520
P60329	Q14525
P60329	Q15323
P60329	Q15654
P60329	Q15834
P60329	Q16348
P60329	Q2TAC2
P60329	Q3B820
P60329	Q3KQV3
P60329	Q3LI66
P60329	Q4VCS5
P60329	Q4VCS5-2
P60329	Q5JR59
P60329	Q5JR59-3
P60329	Q5JX71
P60329	Q5T700
P60329	Q5W111-2
P60329	Q63HR2
P60329	Q6A162
P60329	Q6IN84
P60329	Q6PI77
P60329	Q6UY14
P60329	Q7L273
P60329	Q7Z3S9
P60329	Q7Z698
P60329	Q7Z7G2
P60329	Q86Y26
P60329	Q8IUQ4
P60329	Q8IWZ5
P60329	Q8IY31-3
P60329	Q8N5Z5
P60329	Q8N5Z5-2
P60329	Q8N8K9
P60329	Q8TBE3
P60329	Q8TED1
P60329	Q8WV44
P60329	Q8WWF3
P60329	Q92754
P60329	Q96AG4
P60329	Q96B21
P60329	Q96HE8
P60329	Q96HE8-2
P60329	Q96JN2-2
P60329	Q96LC9
P60329	Q96LC9-3
P60329	Q96Q45
P60329	Q96Q45-2
P60329	Q9BQ66
P60329	Q9BUH8
P60329	Q9BXK5
P60329	Q9BXK5-4
P60329	Q9BYQ0
P60329	Q9BYQ4
P60329	Q9BYR3
P60329	Q9BYR5
P60329	Q9BYR7
P60329	Q9BYS1
P60329	Q9BYV2
P60329	Q9C029
P60329	Q9C029-3
P60329	Q9C0F1
P60329	Q9GZV8
P60329	Q9H2G9
P60329	Q9H400
P60329	Q9H9V4
P60329	Q9HBE5
P60329	Q9NP94
P60329	Q9NQ30
P60329	Q9NQ79
P60329	Q9NQX0
P60329	Q9NRY7
P60329	Q9NVV0
P60329	Q9NXJ5-2
P60329	Q9NYW8
P60329	Q9NZV7
P60329	Q9UFD9
P60329	Q9UGC6
P60329	Q9UKS7
P60329	Q9UKT9
P60329	Q9Y487
O00268	P60329
O00459	P60329
O15160	P60329
O15160-2	P60329
O15197-2	P60329
O15287	P60329
O43684	P60329
O43741	P60329
O75475-3	P60329
O75558	P60329
O75604	P60329
O75716	P60329
O75771	P60329
O75791	P60329
O75865-2	P60329
O94929	P60329
O94929-2	P60329
O95363	P60329
O95983	P60329
O96019	P60329
P00338	P60329
P01112	P60329
P01112-2	P60329
P02768	P60329
P04406	P60329
P05141	P60329
P05204	P60329
P07339	P60329
P07947	P60329
P08727	P60329
P0CG48	P60329
P11021	P60329
P11387	P60329
P14678	P60329
P15880	P60329
P16401	P60329
P16402	P60329
P16403	P60329
P17096	P60329
P17844	P60329
P19338	P60329
P22087	P60329
P22626-2	P60329
P23769	P60329
P24385	P60329
P25786	P60329
P25791	P60329
P25791-3	P60329
P25800	P60329
P26641	P60329
P27986-2	P60329
P29474	P60329
P29692-3	P60329
P30050	P60329
P33993-2	P60329
P38159	P60329
P46531	P60329
P49756	P60329
P51451	P60329
P51800-3	P60329
P51811	P60329
P52292	P60329
P54646	P60329
P56545-3	P60329
P60329	P61024
P60329	P61421
P60329	P61758
P60329	P61758-2
P60329	P61968
P60329	P61978-3
P60329	P62081
P60329	P62136
P60329	P62304
P60329	P62316
P60329	P62750
P60329	P62851
P60329	P62937
P60329	P63279
P60329	P68104
P60329	P68371
P60329	P78386
P60329	P81605
P60329	P83881
P60329	Q00839-2
P60329	Q01196-10
P60329	Q07666
P60329	Q08117
P60329	Q08117-2
P60329	Q08211
P60329	Q08426
P60329	Q09028
P60329	Q10570
P60329	Q12824
P60329	Q12906-7
P60329	Q13084
P60329	Q13131
P60329	Q13422
P60329	Q13526
P60329	Q13547
P60329	Q13619-2
P60329	Q13643
P60329	Q13882
P60329	Q13895
P60329	Q14129
P60329	Q15006
P60329	Q15052
P60329	Q15052-2
P60329	Q15542
P60329	Q16512
P60329	Q16576
P60329	Q16594
P60329	Q17RB8
P60329	Q17RB8-2
P60329	Q2TAC2-2
P60329	Q2WGJ6
P60329	Q3SY00
P60329	Q53TS8
P60329	Q5H9K5
P60329	Q5JVF3
P60329	Q5T6C5
P60329	Q5T7W7
P60329	Q63ZY3
P60329	Q68D86
P60329	Q6PF18
P60329	Q76G19
P60329	Q7Z6R9
P60329	Q86UW9
P60329	Q8IUR7-2
P60329	Q8IVT2
P60329	Q8IVV7
P60329	Q8IYI6
P60329	Q8IYR0
P60329	Q8N5A5
P60329	Q8N5A5-2
P60329	Q8N5M1
P60329	Q8N6N6
P60329	Q8N8B7
P60329	Q8N8B7-2
P60329	Q8N8Y2
P60329	Q8NEC5
P60329	Q8NI38
P60329	Q8TAU3
P60329	Q8TBB1
P60329	Q8TCE9
P60329	Q8TD10
P60329	Q8TD31
P60329	Q8TES7-5
P60329	Q8TES7-6
P60329	Q8WXI9
P60329	Q8WYH8
P60329	Q8WYH8-2
P60329	Q92625
P60329	Q92769
P60329	Q92841
P60329	Q92922
P60329	Q96BZ8
P60329	Q96DF8
P60329	Q96EZ8
P60329	Q96FJ0
P60329	Q96GM5
P60329	Q96HA8
P60329	Q96PN8
P60329	Q96SQ5
P60329	Q96ST3
P60329	Q96SW2
P60329	Q96T49
P60329	Q99471
P60329	Q99633
P60329	Q99996
P60329	Q9BRJ7
P60329	Q9BWG6
P60329	Q9BXF9
P60329	Q9BXK1
P60329	Q9BZK7
P60329	Q9BZS1
P60329	Q9H0I2
P60329	Q9H257-2
P60329	Q9H2S9
P60329	Q9H5V7
P60329	Q9H5Z6
P60329	Q9H5Z6-2
P60329	Q9H6L4
P60329	Q9H6Z9
P60329	Q9HAQ2
P60329	Q9HBZ2
P60329	Q9HC98-4
P60329	Q9NP86
P60329	Q9NPJ8-3
P60329	Q9NPJ8-4
P60329	Q9NQT4
P60329	Q9NU19
P60329	Q9NX04
P60329	Q9NX24
P60329	Q9NYA3
P60329	Q9P289
P60329	Q9P2K3
P60329	Q9UBB5
P60329	Q9UBL6-2
P60329	Q9UBY9
P60329	Q9UHD8-4
P60329	Q9UKV3-3
P60329	Q9UMS4
P60329	Q9UMX2
P60329	Q9Y230-2
P60329	Q9Y4C2
P60329	Q9Y4C2-2
P60329	Q9Y5B8
P60329	Q9Y6H1
P60329	Q9UKT9-11
P60329	Q9UKT9-14
P60329	Q9UKT9-5
P60329	Q12873-2
P60329	Q99708-3
P60369	P60409
P60369	P60410
P60369	Q01850
P60369	Q02218
P60369	Q04864-2
P60369	Q07627
P60369	Q07912
P60369	Q08379
P60369	Q13064
P60369	Q13077
P60369	Q13137
P60369	Q13520
P60369	Q14525
P60369	Q15323
P60369	Q15654
P60369	Q15834
P60369	Q16348
P60369	Q2TAC2
P60369	Q3B820
P60369	Q3KQV3
P60369	Q3LI66
P60369	Q4VCS5
P60369	Q4VCS5-2
P60369	Q5JR59
P60369	Q5JR59-3
P60369	Q5JX71
P60369	Q5T700
P60369	Q5W111-2
P60369	Q63HR2
P60369	Q6A162
P60369	Q6IN84
P60369	Q6PI77
P60369	Q6UY14
P60369	Q7L273
P60369	Q7Z3S9
P60369	Q7Z698
P60369	Q7Z7G2
P60369	Q86Y26
P60369	Q8IUQ4
P60369	Q8IWZ5
P60369	Q8IY31-3
P60369	Q8N5Z5
P60369	Q8N5Z5-2
P60369	Q8N8K9
P60369	Q8TBE3
P60369	Q8TED1
P60369	Q8WV44
P60369	Q8WWF3
P60369	Q92754
P60369	Q96AG4
P60369	Q96B21
P60369	Q96HE8
P60369	Q96HE8-2
P60369	Q96JN2-2
P60369	Q96LC9
P60369	Q96LC9-3
P60369	Q96Q45
P60369	Q96Q45-2
P60369	Q9BQ66
P60369	Q9BUH8
P60369	Q9BXK5
P60369	Q9BXK5-4
P60369	Q9BYQ0
P60369	Q9BYQ4
P60369	Q9BYR3
P60369	Q9BYR5
P60369	Q9BYR7
P60369	Q9BYS1
P60369	Q9BYV2
P60369	Q9C029
P60369	Q9C029-3
P60369	Q9C0F1
P60369	Q9GZV8
P60369	Q9H2G9
P60369	Q9H400
P60369	Q9H9V4
P60369	Q9HBE5
P60369	Q9NP94
P60369	Q9NQ30
P60369	Q9NQ79
P60369	Q9NQX0
P60369	Q9NRY7
P60369	Q9NVV0
P60369	Q9NXJ5-2
P60369	Q9NYW8
P60369	Q9NZV7
P60369	Q9UFD9
P60369	Q9UGC6
P60369	Q9UKS7
P60369	Q9UKT9
P60369	Q9Y487
O00268	P60369
O00459	P60369
O15160	P60369
O15160-2	P60369
O15197-2	P60369
O15287	P60369
O43684	P60369
O43741	P60369
O75475-3	P60369
O75558	P60369
O75604	P60369
O75716	P60369
O75771	P60369
O75791	P60369
O75865-2	P60369
O94929	P60369
O94929-2	P60369
O95363	P60369
O95983	P60369
O96019	P60369
P00338	P60369
P01112	P60369
P01112-2	P60369
P02768	P60369
P04406	P60369
P05141	P60369
P05204	P60369
P07339	P60369
P07947	P60369
P08727	P60369
P0CG48	P60369
P11021	P60369
P11387	P60369
P14678	P60369
P15880	P60369
P16401	P60369
P16402	P60369
P16403	P60369
P17096	P60369
P17844	P60369
P19338	P60369
P22087	P60369
P22626-2	P60369
P23769	P60369
P24385	P60369
P25786	P60369
P25791	P60369
P25791-3	P60369
P25800	P60369
P26641	P60369
P27986-2	P60369
P29474	P60369
P29692-3	P60369
P30050	P60369
P33993-2	P60369
P38159	P60369
P46531	P60369
P49756	P60369
P51451	P60369
P51800-3	P60369
P51811	P60369
P52292	P60369
P54646	P60369
P56545-3	P60369
P60369	P61024
P60369	P61421
P60369	P61758
P60369	P61758-2
P60369	P61968
P60369	P61978-3
P60369	P62081
P60369	P62136
P60369	P62304
P60369	P62316
P60369	P62750
P60369	P62851
P60369	P62937
P60369	P63279
P60369	P68104
P60369	P68371
P60369	P78386
P60369	P81605
P60369	P83881
P60369	Q00839-2
P60369	Q01196-10
P60369	Q07666
P60369	Q08117
P60369	Q08117-2
P60369	Q08211
P60369	Q08426
P60369	Q09028
P60369	Q10570
P60369	Q12824
P60369	Q12906-7
P60369	Q13084
P60369	Q13131
P60369	Q13422
P60369	Q13526
P60369	Q13547
P60369	Q13619-2
P60369	Q13643
P60369	Q13882
P60369	Q13895
P60369	Q14129
P60369	Q15006
P60369	Q15052
P60369	Q15052-2
P60369	Q15542
P60369	Q16512
P60369	Q16576
P60369	Q16594
P60369	Q17RB8
P60369	Q17RB8-2
P60369	Q2TAC2-2
P60369	Q2WGJ6
P60369	Q3SY00
P60369	Q53TS8
P60369	Q5H9K5
P60369	Q5JVF3
P60369	Q5T6C5
P60369	Q5T7W7
P60369	Q63ZY3
P60369	Q68D86
P60369	Q6PF18
P60369	Q76G19
P60369	Q7Z6R9
P60369	Q86UW9
P60369	Q8IUR7-2
P60369	Q8IVT2
P60369	Q8IVV7
P60369	Q8IYI6
P60369	Q8IYR0
P60369	Q8N5A5
P60369	Q8N5A5-2
P60369	Q8N5M1
P60369	Q8N6N6
P60369	Q8N8B7
P60369	Q8N8B7-2
P60369	Q8N8Y2
P60369	Q8NEC5
P60369	Q8NI38
P60369	Q8TAU3
P60369	Q8TBB1
P60369	Q8TCE9
P60369	Q8TD10
P60369	Q8TD31
P60369	Q8TES7-5
P60369	Q8TES7-6
P60369	Q8WXI9
P60369	Q8WYH8
P60369	Q8WYH8-2
P60369	Q92625
P60369	Q92769
P60369	Q92841
P60369	Q92922
P60369	Q96BZ8
P60369	Q96DF8
P60369	Q96EZ8
P60369	Q96FJ0
P60369	Q96GM5
P60369	Q96HA8
P60369	Q96PN8
P60369	Q96SQ5
P60369	Q96ST3
P60369	Q96SW2
P60369	Q96T49
P60369	Q99471
P60369	Q99633
P60369	Q99996
P60369	Q9BRJ7
P60369	Q9BWG6
P60369	Q9BXF9
P60369	Q9BXK1
P60369	Q9BZK7
P60369	Q9BZS1
P60369	Q9H0I2
P60369	Q9H257-2
P60369	Q9H2S9
P60369	Q9H5V7
P60369	Q9H5Z6
P60369	Q9H5Z6-2
P60369	Q9H6L4
P60369	Q9H6Z9
P60369	Q9HAQ2
P60369	Q9HBZ2
P60369	Q9HC98-4
