a	b
P61978-3	Q9H8V3-3
P68431	Q9H8V3-3
Q06203	Q9H8V3-3
Q07866	Q9H8V3-3
Q13418	Q9H8V3-3
Q13541	Q9H8V3-3
Q13884	Q9H8V3-3
Q14204	Q9H8V3-3
Q14814	Q9H8V3-3
Q15417-2	Q9H8V3-3
Q15554	Q9H8V3-3
Q15596	Q9H8V3-3
Q16531	Q9H8V3-3
Q16566	Q9H8V3-3
Q5VZV1	Q9H8V3-3
Q5XPI4	Q9H8V3-3
Q6EMK4	Q9H8V3-3
Q6P1W5	Q9H8V3-3
Q6ZRS2	Q9H8V3-3
Q86U42	Q9H8V3-3
Q86V88	Q9H8V3-3
Q86Y13	Q9H8V3-3
Q8IUC6	Q9H8V3-3
Q8IVD9	Q9H8V3-3
Q8IYQ7	Q9H8V3-3
Q8N5A5	Q9H8V3-3
Q8TAP9	Q9H8V3-3
Q8TB24	Q9H8V3-3
Q8TEQ6	Q9H8V3-3
Q8WYN0-3	Q9H8V3-3
Q92748	Q9H8V3-3
Q92831	Q9H8V3-3
Q92878	Q9H8V3-3
Q92922	Q9H8V3-3
Q93034	Q9H8V3-3
Q969H0	Q9H8V3-3
Q96A73-2	Q9H8V3-3
Q96EF0	Q9H8V3-3
Q96FW1	Q9H8V3-3
Q96RS6-3	Q9H8V3-3
Q99832-3	Q9H8V3-3
Q9BPU6	Q9H8V3-3
Q9BUP3	Q9H8V3-3
Q9BV99	Q9H8V3-3
Q9BWF3	Q9H8V3-3
Q9BY42	Q9H8V3-3
Q9BYF1	Q9H8V3-3
Q9BYG5	Q9H8V3-3
Q9H0B3-4	Q9H8V3-3
Q9H8V3-3	Q9H910
Q9H8V3-3	Q9NVD7
Q9H8V3-3	Q9NVZ3
Q9H8V3-3	Q9NWA0
Q9H8V3-3	Q9UBS4
Q9H8V3-3	Q9UHA7
Q9H8V3-3	Q9UK97-3
Q9H8V3-3	Q9UPQ9
Q9H8V3-3	Q9Y3Y4
Q9H8V3-3	Q9Y4F5
Q9H8V3-3	Q9Y6Q9
Q9H8V3-3	Q9Y6Y8
O15379	Q9H8V3-3
O60427	Q9H8V3-3
O60656	Q9H8V3-3
O75182	Q9H8V3-3
O95477	Q9H8V3-3
P02652	Q9H8V3-3
P07148	Q9H8V3-3
P08047	Q9H8V3-3
P13196	Q9H8V3-3
P21439	Q9H8V3-3
P22680	Q9H8V3-3
P23511	Q9H8V3-3
P27469	Q9H8V3-3
P29279	Q9H8V3-3
P33121	Q9H8V3-3
P36956	Q9H8V3-3
P36956-3	Q9H8V3-3
P37268	Q9H8V3-3
P48060	Q9H8V3-3
P48163	Q9H8V3-3
P51114	Q9H8V3-3
P54868	Q9H8V3-3
P61978	Q9H8V3-3
P63279	Q9H8V3-3
Q01094	Q9H8V3-3
Q01581	Q9H8V3-3
Q02928	Q9H8V3-3
Q04206	Q9H8V3-3
Q04206-4	Q9H8V3-3
Q09472	Q9H8V3-3
Q13045	Q9H8V3-3
Q13952	Q9H8V3-3
Q14192	Q9H8V3-3
Q15067	Q9H8V3-3
Q15717	Q9H8V3-3
Q6NYC1	Q9H8V3-3
Q6PCB7	Q9H8V3-3
Q86YN6	Q9H8V3-3
Q8IVF5	Q9H8V3-3
Q96PU8	Q9H8V3-3
Q96RU7	Q9H8V3-3
Q96ST3	Q9H8V3-3
Q9BY76	Q9H8V3-3
Q9BZK7	Q9H8V3-3
Q9H8V3-3	Q9NZI5
Q9H8V3-3	Q9NZL6
Q9H8V3-3	Q9UDY8
Q9H8V3-3	Q9Y3P9
Q9H8V3-3	Q9Y618
Q9H8V3-3	Q9Y6Q9-5
Q86X55-1	Q9H8V3-3
P43268	Q9H8V3-3
Q15417	Q9H8V3-3
Q86X55	Q9H8V3-3
Q9HB71-3	Q9NR20
Q9HB71-3	Q9NR77
Q9HB71-3	Q9NWS0
Q9HB71-3	Q9UGI9
Q9HB71-3	Q9UNE7
Q9HB71-3	Q9UNN5
Q9HB71-3	Q9Y312
Q9HB71-3	Q9Y512
Q9HB71-3	Q9Y520-4
O14511	Q9HB71-3
O14944	Q9HB71-3
O15049	Q9HB71-3
P35249	Q9HB71-3
P49286	Q9HB71-3
P62987	Q9HB71-3
Q15303-3	Q9HB71-3
Q5T9L3-2	Q9HB71-3
Q5VVX9	Q9HB71-3
Q66PJ3-3	Q9HB71-3
Q86U28	Q9HB71-3
Q8N3F0	Q9HB71-3
Q8N8B7	Q9HB71-3
Q8N8B7-2	Q9HB71-3
Q8WWG1	Q9HB71-3
Q99075	Q9HB71-3
Q9HB71-3	Q9NWX5
Q9HB71-3	Q9NX04
A0MZ66-5	Q9HB71-3
O94964	Q9HB71-3
P09681	Q9HB71-3
P10075	Q9HB71-3
P10275	Q9HB71-3
P13674	Q9HB71-3
P21860	Q9HB71-3
P23378	Q9HB71-3
P48357	Q9HB71-3
P50222	Q9HB71-3
P51116	Q9HB71-3
P51955-4	Q9HB71-3
P61086	Q9HB71-3
Q14CB8	Q9HB71-3
Q15293	Q9HB71-3
Q5VVX9-2	Q9HB71-3
Q6PCD5	Q9HB71-3
Q6ZMY9	Q9HB71-3
Q7LBC6	Q9HB71-3
Q7RTS1	Q9HB71-3
Q86T24	Q9HB71-3
Q86YM7	Q9HB71-3
Q8IVC4	Q9HB71-3
Q8TEP8	Q9HB71-3
Q8WVX9	Q9HB71-3
Q99614	Q9HB71-3
Q99816	Q9HB71-3
Q9BRK4	Q9HB71-3
Q9BZR9	Q9HB71-3
Q9H4P4-2	Q9HB71-3
Q9H832	Q9HB71-3
Q9HB71-3	Q9NPF7
Q9HB71-3	Q9NQC3-6
Q9HB71-3	Q9NZM3
Q9HB71-3	Q9UJ55
Q9HB71-3	Q9ULK5
Q9HB71-3	Q9Y2X9
Q9HB71-3	Q9Y5K6
A1KZ92	Q9HB71-3
O00267	Q9HB71-3
O14497	Q9HB71-3
O15294-4	Q9HB71-3
O43143	Q9HB71-3
O43242	Q9HB71-3
O43247	Q9HB71-3
O94761	Q9HB71-3
O95166	Q9HB71-3
P01100	Q9HB71-3
P09012	Q9HB71-3
P09234	Q9HB71-3
P10070	Q9HB71-3
P11021	Q9HB71-3
P13010	Q9HB71-3
P17661	Q9HB71-3
P17676	Q9HB71-3
P29034	Q9HB71-3
P35221-3	Q9HB71-3
P35499	Q9HB71-3
P38398	Q9HB71-3
P48552	Q9HB71-3
P48643	Q9HB71-3
P49247	Q9HB71-3
P49327	Q9HB71-3
P49761-1	Q9HB71-3
P52292	Q9HB71-3
P52758	Q9HB71-3
P52907	Q9HB71-3
P55854	Q9HB71-3
P56192	Q9HB71-3
P57081	Q9HB71-3
P60709	Q9HB71-3
P60983	Q9HB71-3
P61964	Q9HB71-3
P61978-3	Q9HB71-3
P68431	Q9HB71-3
Q06203	Q9HB71-3
Q07866	Q9HB71-3
Q13418	Q9HB71-3
Q13541	Q9HB71-3
Q13884	Q9HB71-3
Q14204	Q9HB71-3
Q14814	Q9HB71-3
Q15417-2	Q9HB71-3
Q15554	Q9HB71-3
Q15596	Q9HB71-3
Q16531	Q9HB71-3
Q16566	Q9HB71-3
Q5VZV1	Q9HB71-3
Q5XPI4	Q9HB71-3
Q6EMK4	Q9HB71-3
Q6P1W5	Q9HB71-3
Q6ZRS2	Q9HB71-3
Q86U42	Q9HB71-3
Q86V88	Q9HB71-3
Q86Y13	Q9HB71-3
Q8IUC6	Q9HB71-3
Q8IVD9	Q9HB71-3
Q8IYQ7	Q9HB71-3
Q8N5A5	Q9HB71-3
Q8TAP9	Q9HB71-3
Q8TB24	Q9HB71-3
Q8TEQ6	Q9HB71-3
Q8WYN0-3	Q9HB71-3
Q92748	Q9HB71-3
Q92831	Q9HB71-3
Q92878	Q9HB71-3
Q92922	Q9HB71-3
Q93034	Q9HB71-3
Q969H0	Q9HB71-3
Q96A73-2	Q9HB71-3
Q96EF0	Q9HB71-3
Q96FW1	Q9HB71-3
Q96RS6-3	Q9HB71-3
Q99832-3	Q9HB71-3
Q9BPU6	Q9HB71-3
Q9BUP3	Q9HB71-3
Q9BV99	Q9HB71-3
Q9BWF3	Q9HB71-3
Q9BY42	Q9HB71-3
Q9BYF1	Q9HB71-3
Q9BYG5	Q9HB71-3
Q9H0B3-4	Q9HB71-3
Q9H910	Q9HB71-3
Q9HB71-3	Q9NVD7
Q9HB71-3	Q9NVZ3
Q9HB71-3	Q9NWA0
Q9HB71-3	Q9UBS4
Q9HB71-3	Q9UHA7
Q9HB71-3	Q9UK97-3
Q9HB71-3	Q9UPQ9
Q9HB71-3	Q9Y3Y4
Q9HB71-3	Q9Y4F5
Q9HB71-3	Q9Y6Q9
Q9HB71-3	Q9Y6Y8
O15379	Q9HB71-3
O60427	Q9HB71-3
O60656	Q9HB71-3
O75182	Q9HB71-3
O95477	Q9HB71-3
P02652	Q9HB71-3
P07148	Q9HB71-3
P08047	Q9HB71-3
P13196	Q9HB71-3
P21439	Q9HB71-3
P22680	Q9HB71-3
P23511	Q9HB71-3
P27469	Q9HB71-3
P29279	Q9HB71-3
P33121	Q9HB71-3
P36956	Q9HB71-3
P36956-3	Q9HB71-3
P37268	Q9HB71-3
P48060	Q9HB71-3
P48163	Q9HB71-3
P51114	Q9HB71-3
P54868	Q9HB71-3
P61978	Q9HB71-3
P63279	Q9HB71-3
Q01094	Q9HB71-3
Q01581	Q9HB71-3
Q02928	Q9HB71-3
Q04206	Q9HB71-3
Q04206-4	Q9HB71-3
Q09472	Q9HB71-3
Q13045	Q9HB71-3
Q13952	Q9HB71-3
Q14192	Q9HB71-3
Q15067	Q9HB71-3
Q15717	Q9HB71-3
Q6NYC1	Q9HB71-3
Q6PCB7	Q9HB71-3
Q86YN6	Q9HB71-3
Q8IVF5	Q9HB71-3
Q96PU8	Q9HB71-3
Q96RU7	Q9HB71-3
Q96ST3	Q9HB71-3
Q9BY76	Q9HB71-3
Q9BZK7	Q9HB71-3
Q9HB71-3	Q9NZI5
Q9HB71-3	Q9NZL6
Q9HB71-3	Q9UDY8
Q9HB71-3	Q9Y3P9
Q9HB71-3	Q9Y618
Q9HB71-3	Q9Y6Q9-5
Q86X55-1	Q9HB71-3
P43268	Q9HB71-3
Q15417	Q9HB71-3
Q86X55	Q9HB71-3
Q9NR20	Q9NR77
Q9NR20	Q9NWS0
Q9NR20	Q9UGI9
Q9NR20	Q9UNE7
Q9NR20	Q9UNN5
Q9NR20	Q9Y312
Q9NR20	Q9Y512
Q9NR20	Q9Y520-4
O14511	Q9NR20
O14944	Q9NR20
O15049	Q9NR20
P35249	Q9NR20
P49286	Q9NR20
P62987	Q9NR20
Q15303-3	Q9NR20
Q5T9L3-2	Q9NR20
Q5VVX9	Q9NR20
Q66PJ3-3	Q9NR20
Q86U28	Q9NR20
Q8N3F0	Q9NR20
Q8N8B7	Q9NR20
Q8N8B7-2	Q9NR20
Q8WWG1	Q9NR20
Q99075	Q9NR20
Q9NR20	Q9NWX5
Q9NR20	Q9NX04
A0MZ66-5	Q9NR20
O94964	Q9NR20
P09681	Q9NR20
P10075	Q9NR20
P10275	Q9NR20
P13674	Q9NR20
P21860	Q9NR20
P23378	Q9NR20
P48357	Q9NR20
P50222	Q9NR20
P51116	Q9NR20
P51955-4	Q9NR20
P61086	Q9NR20
Q14CB8	Q9NR20
Q15293	Q9NR20
Q5VVX9-2	Q9NR20
Q6PCD5	Q9NR20
Q6ZMY9	Q9NR20
Q7LBC6	Q9NR20
Q7RTS1	Q9NR20
Q86T24	Q9NR20
Q86YM7	Q9NR20
Q8IVC4	Q9NR20
Q8TEP8	Q9NR20
Q8WVX9	Q9NR20
Q99614	Q9NR20
Q99816	Q9NR20
Q9BRK4	Q9NR20
Q9BZR9	Q9NR20
Q9H4P4-2	Q9NR20
Q9H832	Q9NR20
Q9NPF7	Q9NR20
Q9NQC3-6	Q9NR20
Q9NR20	Q9NZM3
Q9NR20	Q9UJ55
Q9NR20	Q9ULK5
Q9NR20	Q9Y2X9
Q9NR20	Q9Y5K6
A1KZ92	Q9NR20
O00267	Q9NR20
O14497	Q9NR20
O15294-4	Q9NR20
O43143	Q9NR20
O43242	Q9NR20
O43247	Q9NR20
O94761	Q9NR20
O95166	Q9NR20
P01100	Q9NR20
P09012	Q9NR20
P09234	Q9NR20
P10070	Q9NR20
P11021	Q9NR20
P13010	Q9NR20
P17661	Q9NR20
P17676	Q9NR20
P29034	Q9NR20
P35221-3	Q9NR20
P35499	Q9NR20
P38398	Q9NR20
P48552	Q9NR20
P48643	Q9NR20
P49247	Q9NR20
P49327	Q9NR20
P49761-1	Q9NR20
P52292	Q9NR20
P52758	Q9NR20
P52907	Q9NR20
P55854	Q9NR20
P56192	Q9NR20
P57081	Q9NR20
P60709	Q9NR20
P60983	Q9NR20
P61964	Q9NR20
P61978-3	Q9NR20
P68431	Q9NR20
Q06203	Q9NR20
Q07866	Q9NR20
Q13418	Q9NR20
Q13541	Q9NR20
Q13884	Q9NR20
Q14204	Q9NR20
Q14814	Q9NR20
Q15417-2	Q9NR20
Q15554	Q9NR20
Q15596	Q9NR20
Q16531	Q9NR20
Q16566	Q9NR20
Q5VZV1	Q9NR20
Q5XPI4	Q9NR20
Q6EMK4	Q9NR20
Q6P1W5	Q9NR20
Q6ZRS2	Q9NR20
Q86U42	Q9NR20
Q86V88	Q9NR20
Q86Y13	Q9NR20
Q8IUC6	Q9NR20
Q8IVD9	Q9NR20
Q8IYQ7	Q9NR20
Q8N5A5	Q9NR20
Q8TAP9	Q9NR20
Q8TB24	Q9NR20
Q8TEQ6	Q9NR20
Q8WYN0-3	Q9NR20
Q92748	Q9NR20
Q92831	Q9NR20
Q92878	Q9NR20
Q92922	Q9NR20
Q93034	Q9NR20
Q969H0	Q9NR20
Q96A73-2	Q9NR20
Q96EF0	Q9NR20
Q96FW1	Q9NR20
Q96RS6-3	Q9NR20
Q99832-3	Q9NR20
Q9BPU6	Q9NR20
Q9BUP3	Q9NR20
Q9BV99	Q9NR20
Q9BWF3	Q9NR20
Q9BY42	Q9NR20
Q9BYF1	Q9NR20
Q9BYG5	Q9NR20
Q9H0B3-4	Q9NR20
Q9H910	Q9NR20
Q9NR20	Q9NVD7
Q9NR20	Q9NVZ3
Q9NR20	Q9NWA0
Q9NR20	Q9UBS4
Q9NR20	Q9UHA7
Q9NR20	Q9UK97-3
Q9NR20	Q9UPQ9
Q9NR20	Q9Y3Y4
Q9NR20	Q9Y4F5
Q9NR20	Q9Y6Q9
Q9NR20	Q9Y6Y8
O15379	Q9NR20
O60427	Q9NR20
O60656	Q9NR20
O75182	Q9NR20
O95477	Q9NR20
P02652	Q9NR20
P07148	Q9NR20
P08047	Q9NR20
P13196	Q9NR20
P21439	Q9NR20
P22680	Q9NR20
P23511	Q9NR20
P27469	Q9NR20
P29279	Q9NR20
P33121	Q9NR20
P36956	Q9NR20
P36956-3	Q9NR20
P37268	Q9NR20
P48060	Q9NR20
P48163	Q9NR20
P51114	Q9NR20
P54868	Q9NR20
P61978	Q9NR20
P63279	Q9NR20
Q01094	Q9NR20
Q01581	Q9NR20
Q02928	Q9NR20
Q04206	Q9NR20
Q04206-4	Q9NR20
Q09472	Q9NR20
Q13045	Q9NR20
Q13952	Q9NR20
Q14192	Q9NR20
Q15067	Q9NR20
Q15717	Q9NR20
Q6NYC1	Q9NR20
Q6PCB7	Q9NR20
Q86YN6	Q9NR20
Q8IVF5	Q9NR20
Q96PU8	Q9NR20
Q96RU7	Q9NR20
Q96ST3	Q9NR20
Q9BY76	Q9NR20
Q9BZK7	Q9NR20
Q9NR20	Q9NZI5
Q9NR20	Q9NZL6
Q9NR20	Q9UDY8
Q9NR20	Q9Y3P9
Q9NR20	Q9Y618
Q9NR20	Q9Y6Q9-5
Q86X55-1	Q9NR20
P43268	Q9NR20
Q15417	Q9NR20
Q86X55	Q9NR20
Q9NR77	Q9NWS0
Q9NR77	Q9UGI9
Q9NR77	Q9UNE7
Q9NR77	Q9UNN5
Q9NR77	Q9Y312
Q9NR77	Q9Y512
Q9NR77	Q9Y520-4
O14511	Q9NR77
O14944	Q9NR77
O15049	Q9NR77
P35249	Q9NR77
P49286	Q9NR77
P62987	Q9NR77
Q15303-3	Q9NR77
Q5T9L3-2	Q9NR77
Q5VVX9	Q9NR77
Q66PJ3-3	Q9NR77
Q86U28	Q9NR77
Q8N3F0	Q9NR77
Q8N8B7	Q9NR77
Q8N8B7-2	Q9NR77
Q8WWG1	Q9NR77
Q99075	Q9NR77
Q9NR77	Q9NWX5
Q9NR77	Q9NX04
A0MZ66-5	Q9NR77
O94964	Q9NR77
P09681	Q9NR77
P10075	Q9NR77
P10275	Q9NR77
P13674	Q9NR77
P21860	Q9NR77
P23378	Q9NR77
P48357	Q9NR77
P50222	Q9NR77
P51116	Q9NR77
P51955-4	Q9NR77
P61086	Q9NR77
Q14CB8	Q9NR77
Q15293	Q9NR77
Q5VVX9-2	Q9NR77
Q6PCD5	Q9NR77
Q6ZMY9	Q9NR77
Q7LBC6	Q9NR77
Q7RTS1	Q9NR77
Q86T24	Q9NR77
Q86YM7	Q9NR77
Q8IVC4	Q9NR77
Q8TEP8	Q9NR77
Q8WVX9	Q9NR77
Q99614	Q9NR77
Q99816	Q9NR77
Q9BRK4	Q9NR77
Q9BZR9	Q9NR77
Q9H4P4-2	Q9NR77
Q9H832	Q9NR77
Q9NPF7	Q9NR77
Q9NQC3-6	Q9NR77
Q9NR77	Q9NZM3
Q9NR77	Q9UJ55
Q9NR77	Q9ULK5
Q9NR77	Q9Y2X9
Q9NR77	Q9Y5K6
A1KZ92	Q9NR77
O00267	Q9NR77
O14497	Q9NR77
O15294-4	Q9NR77
O43143	Q9NR77
O43242	Q9NR77
O43247	Q9NR77
O94761	Q9NR77
O95166	Q9NR77
P01100	Q9NR77
P09012	Q9NR77
P09234	Q9NR77
P10070	Q9NR77
P11021	Q9NR77
P13010	Q9NR77
P17661	Q9NR77
P17676	Q9NR77
P29034	Q9NR77
P35221-3	Q9NR77
P35499	Q9NR77
P38398	Q9NR77
P48552	Q9NR77
P48643	Q9NR77
P49247	Q9NR77
P49327	Q9NR77
P49761-1	Q9NR77
P52292	Q9NR77
P52758	Q9NR77
P52907	Q9NR77
P55854	Q9NR77
P56192	Q9NR77
P57081	Q9NR77
P60709	Q9NR77
P60983	Q9NR77
P61964	Q9NR77
P61978-3	Q9NR77
P68431	Q9NR77
Q06203	Q9NR77
Q07866	Q9NR77
Q13418	Q9NR77
Q13541	Q9NR77
Q13884	Q9NR77
Q14204	Q9NR77
Q14814	Q9NR77
Q15417-2	Q9NR77
Q15554	Q9NR77
Q15596	Q9NR77
Q16531	Q9NR77
Q16566	Q9NR77
Q5VZV1	Q9NR77
Q5XPI4	Q9NR77
Q6EMK4	Q9NR77
Q6P1W5	Q9NR77
Q6ZRS2	Q9NR77
Q86U42	Q9NR77
Q86V88	Q9NR77
Q86Y13	Q9NR77
Q8IUC6	Q9NR77
Q8IVD9	Q9NR77
Q8IYQ7	Q9NR77
Q8N5A5	Q9NR77
Q8TAP9	Q9NR77
Q8TB24	Q9NR77
Q8TEQ6	Q9NR77
Q8WYN0-3	Q9NR77
Q92748	Q9NR77
Q92831	Q9NR77
Q92878	Q9NR77
Q92922	Q9NR77
Q93034	Q9NR77
Q969H0	Q9NR77
Q96A73-2	Q9NR77
Q96EF0	Q9NR77
Q96FW1	Q9NR77
Q96RS6-3	Q9NR77
Q99832-3	Q9NR77
Q9BPU6	Q9NR77
Q9BUP3	Q9NR77
Q9BV99	Q9NR77
Q9BWF3	Q9NR77
Q9BY42	Q9NR77
Q9BYF1	Q9NR77
Q9BYG5	Q9NR77
Q9H0B3-4	Q9NR77
Q9H910	Q9NR77
Q9NR77	Q9NVD7
Q9NR77	Q9NVZ3
Q9NR77	Q9NWA0
Q9NR77	Q9UBS4
Q9NR77	Q9UHA7
Q9NR77	Q9UK97-3
Q9NR77	Q9UPQ9
Q9NR77	Q9Y3Y4
Q9NR77	Q9Y4F5
Q9NR77	Q9Y6Q9
Q9NR77	Q9Y6Y8
O15379	Q9NR77
O60427	Q9NR77
O60656	Q9NR77
O75182	Q9NR77
O95477	Q9NR77
P02652	Q9NR77
P07148	Q9NR77
P08047	Q9NR77
P13196	Q9NR77
P21439	Q9NR77
P22680	Q9NR77
P23511	Q9NR77
P27469	Q9NR77
P29279	Q9NR77
P33121	Q9NR77
P36956	Q9NR77
P36956-3	Q9NR77
P37268	Q9NR77
P48060	Q9NR77
P48163	Q9NR77
P51114	Q9NR77
P54868	Q9NR77
P61978	Q9NR77
P63279	Q9NR77
Q01094	Q9NR77
Q01581	Q9NR77
Q02928	Q9NR77
Q04206	Q9NR77
Q04206-4	Q9NR77
Q09472	Q9NR77
Q13045	Q9NR77
Q13952	Q9NR77
Q14192	Q9NR77
Q15067	Q9NR77
Q15717	Q9NR77
Q6NYC1	Q9NR77
Q6PCB7	Q9NR77
Q86YN6	Q9NR77
Q8IVF5	Q9NR77
Q96PU8	Q9NR77
Q96RU7	Q9NR77
Q96ST3	Q9NR77
Q9BY76	Q9NR77
Q9BZK7	Q9NR77
Q9NR77	Q9NZI5
Q9NR77	Q9NZL6
Q9NR77	Q9UDY8
Q9NR77	Q9Y3P9
Q9NR77	Q9Y618
Q9NR77	Q9Y6Q9-5
Q86X55-1	Q9NR77
P43268	Q9NR77
Q15417	Q9NR77
Q86X55	Q9NR77
Q9NWS0	Q9UGI9
Q9NWS0	Q9UNE7
Q9NWS0	Q9UNN5
Q9NWS0	Q9Y312
Q9NWS0	Q9Y512
Q9NWS0	Q9Y520-4
O14511	Q9NWS0
O14944	Q9NWS0
O15049	Q9NWS0
P35249	Q9NWS0
P49286	Q9NWS0
P62987	Q9NWS0
Q15303-3	Q9NWS0
Q5T9L3-2	Q9NWS0
Q5VVX9	Q9NWS0
Q66PJ3-3	Q9NWS0
Q86U28	Q9NWS0
Q8N3F0	Q9NWS0
Q8N8B7	Q9NWS0
Q8N8B7-2	Q9NWS0
Q8WWG1	Q9NWS0
Q99075	Q9NWS0
Q9NWS0	Q9NWX5
Q9NWS0	Q9NX04
A0MZ66-5	Q9NWS0
O94964	Q9NWS0
P09681	Q9NWS0
P10075	Q9NWS0
P10275	Q9NWS0
P13674	Q9NWS0
P21860	Q9NWS0
P23378	Q9NWS0
P48357	Q9NWS0
P50222	Q9NWS0
P51116	Q9NWS0
P51955-4	Q9NWS0
P61086	Q9NWS0
Q14CB8	Q9NWS0
Q15293	Q9NWS0
Q5VVX9-2	Q9NWS0
Q6PCD5	Q9NWS0
Q6ZMY9	Q9NWS0
Q7LBC6	Q9NWS0
Q7RTS1	Q9NWS0
Q86T24	Q9NWS0
Q86YM7	Q9NWS0
Q8IVC4	Q9NWS0
Q8TEP8	Q9NWS0
Q8WVX9	Q9NWS0
Q99614	Q9NWS0
Q99816	Q9NWS0
Q9BRK4	Q9NWS0
Q9BZR9	Q9NWS0
Q9H4P4-2	Q9NWS0
Q9H832	Q9NWS0
Q9NPF7	Q9NWS0
Q9NQC3-6	Q9NWS0
Q9NWS0	Q9NZM3
Q9NWS0	Q9UJ55
Q9NWS0	Q9ULK5
Q9NWS0	Q9Y2X9
Q9NWS0	Q9Y5K6
A1KZ92	Q9NWS0
O00267	Q9NWS0
O14497	Q9NWS0
O15294-4	Q9NWS0
O43143	Q9NWS0
O43242	Q9NWS0
O43247	Q9NWS0
O94761	Q9NWS0
O95166	Q9NWS0
P01100	Q9NWS0
P09012	Q9NWS0
P09234	Q9NWS0
P10070	Q9NWS0
P11021	Q9NWS0
P13010	Q9NWS0
P17661	Q9NWS0
P17676	Q9NWS0
P29034	Q9NWS0
P35221-3	Q9NWS0
P35499	Q9NWS0
P38398	Q9NWS0
P48552	Q9NWS0
P48643	Q9NWS0
P49247	Q9NWS0
P49327	Q9NWS0
P49761-1	Q9NWS0
P52292	Q9NWS0
P52758	Q9NWS0
P52907	Q9NWS0
P55854	Q9NWS0
P56192	Q9NWS0
P57081	Q9NWS0
P60709	Q9NWS0
P60983	Q9NWS0
P61964	Q9NWS0
P61978-3	Q9NWS0
P68431	Q9NWS0
Q06203	Q9NWS0
Q07866	Q9NWS0
Q13418	Q9NWS0
Q13541	Q9NWS0
Q13884	Q9NWS0
Q14204	Q9NWS0
Q14814	Q9NWS0
Q15417-2	Q9NWS0
Q15554	Q9NWS0
Q15596	Q9NWS0
Q16531	Q9NWS0
Q16566	Q9NWS0
Q5VZV1	Q9NWS0
Q5XPI4	Q9NWS0
Q6EMK4	Q9NWS0
Q6P1W5	Q9NWS0
Q6ZRS2	Q9NWS0
Q86U42	Q9NWS0
Q86V88	Q9NWS0
Q86Y13	Q9NWS0
Q8IUC6	Q9NWS0
Q8IVD9	Q9NWS0
Q8IYQ7	Q9NWS0
Q8N5A5	Q9NWS0
Q8TAP9	Q9NWS0
Q8TB24	Q9NWS0
Q8TEQ6	Q9NWS0
Q8WYN0-3	Q9NWS0
Q92748	Q9NWS0
Q92831	Q9NWS0
Q92878	Q9NWS0
Q92922	Q9NWS0
Q93034	Q9NWS0
Q969H0	Q9NWS0
Q96A73-2	Q9NWS0
Q96EF0	Q9NWS0
Q96FW1	Q9NWS0
Q96RS6-3	Q9NWS0
Q99832-3	Q9NWS0
Q9BPU6	Q9NWS0
Q9BUP3	Q9NWS0
Q9BV99	Q9NWS0
Q9BWF3	Q9NWS0
Q9BY42	Q9NWS0
Q9BYF1	Q9NWS0
Q9BYG5	Q9NWS0
Q9H0B3-4	Q9NWS0
Q9H910	Q9NWS0
Q9NVD7	Q9NWS0
Q9NVZ3	Q9NWS0
Q9NWA0	Q9NWS0
Q9NWS0	Q9UBS4
Q9NWS0	Q9UHA7
Q9NWS0	Q9UK97-3
Q9NWS0	Q9UPQ9
Q9NWS0	Q9Y3Y4
Q9NWS0	Q9Y4F5
Q9NWS0	Q9Y6Q9
Q9NWS0	Q9Y6Y8
O15379	Q9NWS0
O60427	Q9NWS0
O60656	Q9NWS0
O75182	Q9NWS0
O95477	Q9NWS0
P02652	Q9NWS0
P07148	Q9NWS0
P08047	Q9NWS0
P13196	Q9NWS0
P21439	Q9NWS0
P22680	Q9NWS0
P23511	Q9NWS0
P27469	Q9NWS0
P29279	Q9NWS0
P33121	Q9NWS0
P36956	Q9NWS0
P36956-3	Q9NWS0
P37268	Q9NWS0
P48060	Q9NWS0
P48163	Q9NWS0
P51114	Q9NWS0
P54868	Q9NWS0
P61978	Q9NWS0
P63279	Q9NWS0
Q01094	Q9NWS0
Q01581	Q9NWS0
Q02928	Q9NWS0
Q04206	Q9NWS0
Q04206-4	Q9NWS0
Q09472	Q9NWS0
Q13045	Q9NWS0
Q13952	Q9NWS0
Q14192	Q9NWS0
Q15067	Q9NWS0
Q15717	Q9NWS0
Q6NYC1	Q9NWS0
Q6PCB7	Q9NWS0
Q86YN6	Q9NWS0
Q8IVF5	Q9NWS0
Q96PU8	Q9NWS0
Q96RU7	Q9NWS0
Q96ST3	Q9NWS0
Q9BY76	Q9NWS0
Q9BZK7	Q9NWS0
Q9NWS0	Q9NZI5
Q9NWS0	Q9NZL6
Q9NWS0	Q9UDY8
Q9NWS0	Q9Y3P9
Q9NWS0	Q9Y618
Q9NWS0	Q9Y6Q9-5
Q86X55-1	Q9NWS0
P43268	Q9NWS0
Q15417	Q9NWS0
Q86X55	Q9NWS0
Q9UGI9	Q9UNE7
Q9UGI9	Q9UNN5
Q9UGI9	Q9Y312
Q9UGI9	Q9Y512
Q9UGI9	Q9Y520-4
O14511	Q9UGI9
O14944	Q9UGI9
O15049	Q9UGI9
P35249	Q9UGI9
P49286	Q9UGI9
P62987	Q9UGI9
Q15303-3	Q9UGI9
Q5T9L3-2	Q9UGI9
Q5VVX9	Q9UGI9
Q66PJ3-3	Q9UGI9
Q86U28	Q9UGI9
