a	b
Q8N5R6-4	Q9BRR8
Q8N8B7	Q9BRR8
Q8N8B7-2	Q9BRR8
Q8TBB1	Q9BRR8
Q8TD31	Q9BRR8
Q8TEC5	Q9BRR8
Q96BZ8	Q9BRR8
Q96CN5	Q9BRR8
Q96GM5	Q9BRR8
Q96HB5	Q9BRR8
Q96LK0	Q9BRR8
Q96MA6	Q9BRR8
Q9BRR8	Q9BWD3
Q9BRR8	Q9BYV2
Q9BRR8	Q9H0I2
Q9BRR8	Q9H6F5
Q9BRR8	Q9HD26
Q9BRR8	Q9NPJ8
Q9BRR8	Q9NRI5
Q9BRR8	Q9NYB9
Q9BRR8	Q9NYJ8
Q9BRR8	Q9P2K3
Q9BRR8	Q9P2M7
Q9BRR8	Q9Y250
Q9BRR8	Q9Y2Y4
Q9BRR8	Q9Y586
Q9BZV1-2	Q9H501
Q9BZV1-2	Q9HCE7-2
Q9BZV1-2	Q9HCU4
Q9BZV1-2	Q9NYB0
Q9BZV1-2	Q9Y6M5
P49703	Q9BZV1-2
B2RXF5	Q9BZV1-2
O00305	Q9BZV1-2
O00746	Q9BZV1-2
O75955	Q9BZV1-2
P19237	Q9BZV1-2
P20807	Q9BZV1-2
P25786	Q9BZV1-2
P50221	Q9BZV1-2
P50222	Q9BZV1-2
P54136	Q9BZV1-2
Q08426	Q9BZV1-2
Q16877	Q9BZV1-2
Q16877-2	Q9BZV1-2
Q2TBE0	Q9BZV1-2
Q3B820	Q9BZV1-2
Q3SY00	Q9BZV1-2
Q6NX45	Q9BZV1-2
Q6ZNG0	Q9BZV1-2
Q6ZV73	Q9BZV1-2
Q86YV0	Q9BZV1-2
Q8IZD4	Q9BZV1-2
Q8N0S2	Q9BZV1-2
Q8N5R6-4	Q9BZV1-2
Q8N8B7	Q9BZV1-2
Q8N8B7-2	Q9BZV1-2
Q8TBB1	Q9BZV1-2
Q8TD31	Q9BZV1-2
Q8TEC5	Q9BZV1-2
Q96BZ8	Q9BZV1-2
Q96CN5	Q9BZV1-2
Q96GM5	Q9BZV1-2
Q96HB5	Q9BZV1-2
Q96LK0	Q9BZV1-2
Q96MA6	Q9BZV1-2
Q9BWD3	Q9BZV1-2
Q9BYV2	Q9BZV1-2
Q9BZV1-2	Q9H0I2
Q9BZV1-2	Q9H6F5
Q9BZV1-2	Q9HD26
Q9BZV1-2	Q9NPJ8
Q9BZV1-2	Q9NRI5
Q9BZV1-2	Q9NYB9
Q9BZV1-2	Q9NYJ8
Q9BZV1-2	Q9P2K3
Q9BZV1-2	Q9P2M7
Q9BZV1-2	Q9Y250
Q9BZV1-2	Q9Y2Y4
Q9BZV1-2	Q9Y586
Q9H501	Q9HCE7-2
Q9H501	Q9HCU4
Q9H501	Q9NYB0
Q9H501	Q9Y6M5
P49703	Q9H501
B2RXF5	Q9H501
O00305	Q9H501
O00746	Q9H501
O75955	Q9H501
P19237	Q9H501
P20807	Q9H501
P25786	Q9H501
P50221	Q9H501
P50222	Q9H501
P54136	Q9H501
Q08426	Q9H501
Q16877	Q9H501
Q16877-2	Q9H501
Q2TBE0	Q9H501
Q3B820	Q9H501
Q3SY00	Q9H501
Q6NX45	Q9H501
Q6ZNG0	Q9H501
Q6ZV73	Q9H501
Q86YV0	Q9H501
Q8IZD4	Q9H501
Q8N0S2	Q9H501
Q8N5R6-4	Q9H501
Q8N8B7	Q9H501
Q8N8B7-2	Q9H501
Q8TBB1	Q9H501
Q8TD31	Q9H501
Q8TEC5	Q9H501
Q96BZ8	Q9H501
Q96CN5	Q9H501
Q96GM5	Q9H501
Q96HB5	Q9H501
Q96LK0	Q9H501
Q96MA6	Q9H501
Q9BWD3	Q9H501
Q9BYV2	Q9H501
Q9H0I2	Q9H501
Q9H501	Q9H6F5
Q9H501	Q9HD26
Q9H501	Q9NPJ8
Q9H501	Q9NRI5
Q9H501	Q9NYB9
Q9H501	Q9NYJ8
Q9H501	Q9P2K3
Q9H501	Q9P2M7
Q9H501	Q9Y250
Q9H501	Q9Y2Y4
Q9H501	Q9Y586
Q9HCE7-2	Q9HCU4
Q9HCE7-2	Q9NYB0
Q9HCE7-2	Q9Y6M5
P49703	Q9HCE7-2
B2RXF5	Q9HCE7-2
O00305	Q9HCE7-2
O00746	Q9HCE7-2
O75955	Q9HCE7-2
P19237	Q9HCE7-2
P20807	Q9HCE7-2
P25786	Q9HCE7-2
P50221	Q9HCE7-2
P50222	Q9HCE7-2
P54136	Q9HCE7-2
Q08426	Q9HCE7-2
Q16877	Q9HCE7-2
Q16877-2	Q9HCE7-2
Q2TBE0	Q9HCE7-2
Q3B820	Q9HCE7-2
Q3SY00	Q9HCE7-2
Q6NX45	Q9HCE7-2
Q6ZNG0	Q9HCE7-2
Q6ZV73	Q9HCE7-2
Q86YV0	Q9HCE7-2
Q8IZD4	Q9HCE7-2
Q8N0S2	Q9HCE7-2
Q8N5R6-4	Q9HCE7-2
Q8N8B7	Q9HCE7-2
Q8N8B7-2	Q9HCE7-2
Q8TBB1	Q9HCE7-2
Q8TD31	Q9HCE7-2
Q8TEC5	Q9HCE7-2
Q96BZ8	Q9HCE7-2
Q96CN5	Q9HCE7-2
Q96GM5	Q9HCE7-2
Q96HB5	Q9HCE7-2
Q96LK0	Q9HCE7-2
Q96MA6	Q9HCE7-2
Q9BWD3	Q9HCE7-2
Q9BYV2	Q9HCE7-2
Q9H0I2	Q9HCE7-2
Q9H6F5	Q9HCE7-2
Q9HCE7-2	Q9HD26
Q9HCE7-2	Q9NPJ8
Q9HCE7-2	Q9NRI5
Q9HCE7-2	Q9NYB9
Q9HCE7-2	Q9NYJ8
Q9HCE7-2	Q9P2K3
Q9HCE7-2	Q9P2M7
Q9HCE7-2	Q9Y250
Q9HCE7-2	Q9Y2Y4
Q9HCE7-2	Q9Y586
Q9HCU4	Q9NYB0
Q9HCU4	Q9Y6M5
P49703	Q9HCU4
B2RXF5	Q9HCU4
O00305	Q9HCU4
O00746	Q9HCU4
O75955	Q9HCU4
P19237	Q9HCU4
P20807	Q9HCU4
P25786	Q9HCU4
P50221	Q9HCU4
P50222	Q9HCU4
P54136	Q9HCU4
Q08426	Q9HCU4
Q16877	Q9HCU4
Q16877-2	Q9HCU4
Q2TBE0	Q9HCU4
Q3B820	Q9HCU4
Q3SY00	Q9HCU4
Q6NX45	Q9HCU4
Q6ZNG0	Q9HCU4
Q6ZV73	Q9HCU4
Q86YV0	Q9HCU4
Q8IZD4	Q9HCU4
Q8N0S2	Q9HCU4
Q8N5R6-4	Q9HCU4
Q8N8B7	Q9HCU4
Q8N8B7-2	Q9HCU4
Q8TBB1	Q9HCU4
Q8TD31	Q9HCU4
Q8TEC5	Q9HCU4
Q96BZ8	Q9HCU4
Q96CN5	Q9HCU4
Q96GM5	Q9HCU4
Q96HB5	Q9HCU4
Q96LK0	Q9HCU4
Q96MA6	Q9HCU4
Q9BWD3	Q9HCU4
Q9BYV2	Q9HCU4
Q9H0I2	Q9HCU4
Q9H6F5	Q9HCU4
Q9HCU4	Q9HD26
Q9HCU4	Q9NPJ8
Q9HCU4	Q9NRI5
Q9HCU4	Q9NYB9
Q9HCU4	Q9NYJ8
Q9HCU4	Q9P2K3
Q9HCU4	Q9P2M7
Q9HCU4	Q9Y250
Q9HCU4	Q9Y2Y4
Q9HCU4	Q9Y586
Q9NYB0	Q9Y6M5
P49703	Q9NYB0
B2RXF5	Q9NYB0
O00305	Q9NYB0
O00746	Q9NYB0
O75955	Q9NYB0
P19237	Q9NYB0
P20807	Q9NYB0
P25786	Q9NYB0
P50221	Q9NYB0
P50222	Q9NYB0
P54136	Q9NYB0
Q08426	Q9NYB0
Q16877	Q9NYB0
Q16877-2	Q9NYB0
Q2TBE0	Q9NYB0
Q3B820	Q9NYB0
Q3SY00	Q9NYB0
Q6NX45	Q9NYB0
Q6ZNG0	Q9NYB0
Q6ZV73	Q9NYB0
Q86YV0	Q9NYB0
Q8IZD4	Q9NYB0
Q8N0S2	Q9NYB0
Q8N5R6-4	Q9NYB0
Q8N8B7	Q9NYB0
Q8N8B7-2	Q9NYB0
Q8TBB1	Q9NYB0
Q8TD31	Q9NYB0
Q8TEC5	Q9NYB0
Q96BZ8	Q9NYB0
Q96CN5	Q9NYB0
Q96GM5	Q9NYB0
Q96HB5	Q9NYB0
Q96LK0	Q9NYB0
Q96MA6	Q9NYB0
Q9BWD3	Q9NYB0
Q9BYV2	Q9NYB0
Q9H0I2	Q9NYB0
Q9H6F5	Q9NYB0
Q9HD26	Q9NYB0
Q9NPJ8	Q9NYB0
Q9NRI5	Q9NYB0
Q9NYB0	Q9NYB9
Q9NYB0	Q9NYJ8
Q9NYB0	Q9P2K3
Q9NYB0	Q9P2M7
Q9NYB0	Q9Y250
Q9NYB0	Q9Y2Y4
Q9NYB0	Q9Y586
P49703	Q9Y6M5
B2RXF5	Q9Y6M5
O00305	Q9Y6M5
O00746	Q9Y6M5
O75955	Q9Y6M5
P19237	Q9Y6M5
P20807	Q9Y6M5
P25786	Q9Y6M5
P50221	Q9Y6M5
P50222	Q9Y6M5
P54136	Q9Y6M5
Q08426	Q9Y6M5
Q16877	Q9Y6M5
Q16877-2	Q9Y6M5
Q2TBE0	Q9Y6M5
Q3B820	Q9Y6M5
Q3SY00	Q9Y6M5
Q6NX45	Q9Y6M5
Q6ZNG0	Q9Y6M5
Q6ZV73	Q9Y6M5
Q86YV0	Q9Y6M5
Q8IZD4	Q9Y6M5
Q8N0S2	Q9Y6M5
Q8N5R6-4	Q9Y6M5
Q8N8B7	Q9Y6M5
Q8N8B7-2	Q9Y6M5
Q8TBB1	Q9Y6M5
Q8TD31	Q9Y6M5
Q8TEC5	Q9Y6M5
Q96BZ8	Q9Y6M5
Q96CN5	Q9Y6M5
Q96GM5	Q9Y6M5
Q96HB5	Q9Y6M5
Q96LK0	Q9Y6M5
Q96MA6	Q9Y6M5
Q9BWD3	Q9Y6M5
Q9BYV2	Q9Y6M5
Q9H0I2	Q9Y6M5
Q9H6F5	Q9Y6M5
Q9HD26	Q9Y6M5
Q9NPJ8	Q9Y6M5
Q9NRI5	Q9Y6M5
Q9NYB9	Q9Y6M5
Q9NYJ8	Q9Y6M5
Q9P2K3	Q9Y6M5
Q9P2M7	Q9Y6M5
Q9Y250	Q9Y6M5
Q9Y2Y4	Q9Y6M5
Q9Y586	Q9Y6M5
B2RXF5	P49703
O00305	P49703
O00746	P49703
O75955	P49703
P19237	P49703
P20807	P49703
P25786	P49703
P49703	P50221
P49703	P50222
P49703	P54136
P49703	Q08426
P49703	Q16877
P49703	Q16877-2
P49703	Q2TBE0
P49703	Q3B820
P49703	Q3SY00
P49703	Q6NX45
P49703	Q6ZNG0
P49703	Q6ZV73
P49703	Q86YV0
P49703	Q8IZD4
P49703	Q8N0S2
P49703	Q8N5R6-4
P49703	Q8N8B7
P49703	Q8N8B7-2
P49703	Q8TBB1
P49703	Q8TD31
P49703	Q8TEC5
P49703	Q96BZ8
P49703	Q96CN5
P49703	Q96GM5
P49703	Q96HB5
P49703	Q96LK0
P49703	Q96MA6
P49703	Q9BWD3
P49703	Q9BYV2
P49703	Q9H0I2
P49703	Q9H6F5
P49703	Q9HD26
P49703	Q9NPJ8
P49703	Q9NRI5
P49703	Q9NYB9
P49703	Q9NYJ8
P49703	Q9P2K3
P49703	Q9P2M7
P49703	Q9Y250
P49703	Q9Y2Y4
P49703	Q9Y586
B2RXF5	O00305
B2RXF5	O00746
B2RXF5	O75955
B2RXF5	P19237
B2RXF5	P20807
B2RXF5	P25786
B2RXF5	P50221
B2RXF5	P50222
B2RXF5	P54136
B2RXF5	Q08426
B2RXF5	Q16877
B2RXF5	Q16877-2
B2RXF5	Q2TBE0
B2RXF5	Q3B820
B2RXF5	Q3SY00
B2RXF5	Q6NX45
B2RXF5	Q6ZNG0
B2RXF5	Q6ZV73
B2RXF5	Q86YV0
B2RXF5	Q8IZD4
B2RXF5	Q8N0S2
B2RXF5	Q8N5R6-4
B2RXF5	Q8N8B7
B2RXF5	Q8N8B7-2
B2RXF5	Q8TBB1
B2RXF5	Q8TD31
B2RXF5	Q8TEC5
B2RXF5	Q96BZ8
B2RXF5	Q96CN5
B2RXF5	Q96GM5
B2RXF5	Q96HB5
B2RXF5	Q96LK0
B2RXF5	Q96MA6
B2RXF5	Q9BWD3
B2RXF5	Q9BYV2
B2RXF5	Q9H0I2
B2RXF5	Q9H6F5
B2RXF5	Q9HD26
B2RXF5	Q9NPJ8
B2RXF5	Q9NRI5
B2RXF5	Q9NYB9
B2RXF5	Q9NYJ8
B2RXF5	Q9P2K3
B2RXF5	Q9P2M7
B2RXF5	Q9Y250
B2RXF5	Q9Y2Y4
B2RXF5	Q9Y586
O00305	O00746
O00305	O75955
O00305	P19237
O00305	P20807
O00305	P25786
O00305	P50221
O00305	P50222
O00305	P54136
O00305	Q08426
O00305	Q16877
O00305	Q16877-2
O00305	Q2TBE0
O00305	Q3B820
O00305	Q3SY00
O00305	Q6NX45
O00305	Q6ZNG0
O00305	Q6ZV73
O00305	Q86YV0
O00305	Q8IZD4
O00305	Q8N0S2
O00305	Q8N5R6-4
O00305	Q8N8B7
O00305	Q8N8B7-2
O00305	Q8TBB1
O00305	Q8TD31
O00305	Q8TEC5
O00305	Q96BZ8
O00305	Q96CN5
O00305	Q96GM5
O00305	Q96HB5
O00305	Q96LK0
O00305	Q96MA6
O00305	Q9BWD3
O00305	Q9BYV2
O00305	Q9H0I2
O00305	Q9H6F5
O00305	Q9HD26
O00305	Q9NPJ8
O00305	Q9NRI5
O00305	Q9NYB9
O00305	Q9NYJ8
O00305	Q9P2K3
O00305	Q9P2M7
O00305	Q9Y250
O00305	Q9Y2Y4
O00305	Q9Y586
O00746	O75955
O00746	P19237
O00746	P20807
O00746	P25786
O00746	P50221
O00746	P50222
O00746	P54136
O00746	Q08426
O00746	Q16877
O00746	Q16877-2
O00746	Q2TBE0
O00746	Q3B820
O00746	Q3SY00
O00746	Q6NX45
O00746	Q6ZNG0
O00746	Q6ZV73
O00746	Q86YV0
O00746	Q8IZD4
O00746	Q8N0S2
O00746	Q8N5R6-4
O00746	Q8N8B7
O00746	Q8N8B7-2
O00746	Q8TBB1
O00746	Q8TD31
O00746	Q8TEC5
O00746	Q96BZ8
O00746	Q96CN5
O00746	Q96GM5
O00746	Q96HB5
O00746	Q96LK0
O00746	Q96MA6
O00746	Q9BWD3
O00746	Q9BYV2
O00746	Q9H0I2
O00746	Q9H6F5
O00746	Q9HD26
O00746	Q9NPJ8
O00746	Q9NRI5
O00746	Q9NYB9
O00746	Q9NYJ8
O00746	Q9P2K3
O00746	Q9P2M7
O00746	Q9Y250
O00746	Q9Y2Y4
O00746	Q9Y586
O75955	P19237
O75955	P20807
O75955	P25786
O75955	P50221
O75955	P50222
O75955	P54136
O75955	Q08426
O75955	Q16877
O75955	Q16877-2
O75955	Q2TBE0
O75955	Q3B820
O75955	Q3SY00
O75955	Q6NX45
O75955	Q6ZNG0
O75955	Q6ZV73
O75955	Q86YV0
O75955	Q8IZD4
O75955	Q8N0S2
O75955	Q8N5R6-4
O75955	Q8N8B7
O75955	Q8N8B7-2
O75955	Q8TBB1
O75955	Q8TD31
O75955	Q8TEC5
O75955	Q96BZ8
O75955	Q96CN5
O75955	Q96GM5
O75955	Q96HB5
O75955	Q96LK0
O75955	Q96MA6
O75955	Q9BWD3
O75955	Q9BYV2
O75955	Q9H0I2
O75955	Q9H6F5
O75955	Q9HD26
O75955	Q9NPJ8
O75955	Q9NRI5
O75955	Q9NYB9
O75955	Q9NYJ8
O75955	Q9P2K3
O75955	Q9P2M7
O75955	Q9Y250
O75955	Q9Y2Y4
O75955	Q9Y586
P19237	P20807
P19237	P25786
P19237	P50221
P19237	P50222
P19237	P54136
P19237	Q08426
P19237	Q16877
P19237	Q16877-2
P19237	Q2TBE0
P19237	Q3B820
P19237	Q3SY00
P19237	Q6NX45
P19237	Q6ZNG0
P19237	Q6ZV73
P19237	Q86YV0
P19237	Q8IZD4
P19237	Q8N0S2
P19237	Q8N5R6-4
P19237	Q8N8B7
P19237	Q8N8B7-2
P19237	Q8TBB1
P19237	Q8TD31
P19237	Q8TEC5
P19237	Q96BZ8
P19237	Q96CN5
P19237	Q96GM5
P19237	Q96HB5
P19237	Q96LK0
P19237	Q96MA6
P19237	Q9BWD3
P19237	Q9BYV2
P19237	Q9H0I2
P19237	Q9H6F5
P19237	Q9HD26
P19237	Q9NPJ8
P19237	Q9NRI5
P19237	Q9NYB9
P19237	Q9NYJ8
P19237	Q9P2K3
P19237	Q9P2M7
P19237	Q9Y250
P19237	Q9Y2Y4
P19237	Q9Y586
P20807	P25786
P20807	P50221
P20807	P50222
P20807	P54136
P20807	Q08426
P20807	Q16877
P20807	Q16877-2
P20807	Q2TBE0
P20807	Q3B820
P20807	Q3SY00
P20807	Q6NX45
P20807	Q6ZNG0
P20807	Q6ZV73
P20807	Q86YV0
P20807	Q8IZD4
P20807	Q8N0S2
P20807	Q8N5R6-4
P20807	Q8N8B7
P20807	Q8N8B7-2
P20807	Q8TBB1
P20807	Q8TD31
P20807	Q8TEC5
P20807	Q96BZ8
P20807	Q96CN5
P20807	Q96GM5
P20807	Q96HB5
P20807	Q96LK0
P20807	Q96MA6
P20807	Q9BWD3
P20807	Q9BYV2
P20807	Q9H0I2
P20807	Q9H6F5
P20807	Q9HD26
P20807	Q9NPJ8
P20807	Q9NRI5
P20807	Q9NYB9
P20807	Q9NYJ8
P20807	Q9P2K3
P20807	Q9P2M7
P20807	Q9Y250
P20807	Q9Y2Y4
P20807	Q9Y586
P25786	P50221
P25786	P50222
P25786	P54136
P25786	Q08426
P25786	Q16877
P25786	Q16877-2
P25786	Q2TBE0
P25786	Q3B820
P25786	Q3SY00
P25786	Q6NX45
P25786	Q6ZNG0
P25786	Q6ZV73
P25786	Q86YV0
P25786	Q8IZD4
P25786	Q8N0S2
P25786	Q8N5R6-4
P25786	Q8N8B7
P25786	Q8N8B7-2
P25786	Q8TBB1
P25786	Q8TD31
P25786	Q8TEC5
P25786	Q96BZ8
P25786	Q96CN5
P25786	Q96GM5
P25786	Q96HB5
P25786	Q96LK0
P25786	Q96MA6
P25786	Q9BWD3
P25786	Q9BYV2
P25786	Q9H0I2
P25786	Q9H6F5
P25786	Q9HD26
P25786	Q9NPJ8
P25786	Q9NRI5
P25786	Q9NYB9
P25786	Q9NYJ8
P25786	Q9P2K3
P25786	Q9P2M7
P25786	Q9Y250
P25786	Q9Y2Y4
P25786	Q9Y586
P50221	P50222
P50221	P54136
P50221	Q08426
P50221	Q16877
P50221	Q16877-2
P50221	Q2TBE0
P50221	Q3B820
P50221	Q3SY00
P50221	Q6NX45
P50221	Q6ZNG0
P50221	Q6ZV73
P50221	Q86YV0
P50221	Q8IZD4
P50221	Q8N0S2
P50221	Q8N5R6-4
P50221	Q8N8B7
P50221	Q8N8B7-2
P50221	Q8TBB1
P50221	Q8TD31
P50221	Q8TEC5
P50221	Q96BZ8
P50221	Q96CN5
P50221	Q96GM5
P50221	Q96HB5
P50221	Q96LK0
P50221	Q96MA6
P50221	Q9BWD3
P50221	Q9BYV2
P50221	Q9H0I2
P50221	Q9H6F5
P50221	Q9HD26
P50221	Q9NPJ8
P50221	Q9NRI5
P50221	Q9NYB9
P50221	Q9NYJ8
P50221	Q9P2K3
P50221	Q9P2M7
P50221	Q9Y250
P50221	Q9Y2Y4
P50221	Q9Y586
P50222	P54136
P50222	Q08426
P50222	Q16877
P50222	Q16877-2
P50222	Q2TBE0
P50222	Q3B820
P50222	Q3SY00
P50222	Q6NX45
P50222	Q6ZNG0
P50222	Q6ZV73
P50222	Q86YV0
P50222	Q8IZD4
P50222	Q8N0S2
P50222	Q8N5R6-4
P50222	Q8N8B7
P50222	Q8N8B7-2
P50222	Q8TBB1
P50222	Q8TD31
P50222	Q8TEC5
P50222	Q96BZ8
P50222	Q96CN5
P50222	Q96GM5
P50222	Q96HB5
P50222	Q96LK0
P50222	Q96MA6
P50222	Q9BWD3
P50222	Q9BYV2
P50222	Q9H0I2
P50222	Q9H6F5
P50222	Q9HD26
P50222	Q9NPJ8
P50222	Q9NRI5
P50222	Q9NYB9
P50222	Q9NYJ8
P50222	Q9P2K3
P50222	Q9P2M7
P50222	Q9Y250
P50222	Q9Y2Y4
P50222	Q9Y586
P54136	Q08426
P54136	Q16877
P54136	Q16877-2
P54136	Q2TBE0
P54136	Q3B820
P54136	Q3SY00
P54136	Q6NX45
P54136	Q6ZNG0
P54136	Q6ZV73
P54136	Q86YV0
P54136	Q8IZD4
P54136	Q8N0S2
P54136	Q8N5R6-4
P54136	Q8N8B7
P54136	Q8N8B7-2
P54136	Q8TBB1
P54136	Q8TD31
P54136	Q8TEC5
P54136	Q96BZ8
P54136	Q96CN5
P54136	Q96GM5
P54136	Q96HB5
P54136	Q96LK0
P54136	Q96MA6
P54136	Q9BWD3
P54136	Q9BYV2
P54136	Q9H0I2
P54136	Q9H6F5
P54136	Q9HD26
P54136	Q9NPJ8
P54136	Q9NRI5
P54136	Q9NYB9
P54136	Q9NYJ8
P54136	Q9P2K3
P54136	Q9P2M7
P54136	Q9Y250
P54136	Q9Y2Y4
P54136	Q9Y586
Q08426	Q16877
Q08426	Q16877-2
Q08426	Q2TBE0
Q08426	Q3B820
Q08426	Q3SY00
Q08426	Q6NX45
Q08426	Q6ZNG0
Q08426	Q6ZV73
Q08426	Q86YV0
Q08426	Q8IZD4
Q08426	Q8N0S2
Q08426	Q8N5R6-4
Q08426	Q8N8B7
Q08426	Q8N8B7-2
Q08426	Q8TBB1
Q08426	Q8TD31
Q08426	Q8TEC5
Q08426	Q96BZ8
Q08426	Q96CN5
Q08426	Q96GM5
Q08426	Q96HB5
Q08426	Q96LK0
Q08426	Q96MA6
Q08426	Q9BWD3
Q08426	Q9BYV2
Q08426	Q9H0I2
Q08426	Q9H6F5
Q08426	Q9HD26
Q08426	Q9NPJ8
Q08426	Q9NRI5
Q08426	Q9NYB9
Q08426	Q9NYJ8
Q08426	Q9P2K3
Q08426	Q9P2M7
Q08426	Q9Y250
Q08426	Q9Y2Y4
Q08426	Q9Y586
Q16877	Q16877-2
Q16877	Q2TBE0
Q16877	Q3B820
Q16877	Q3SY00
Q16877	Q6NX45
Q16877	Q6ZNG0
Q16877	Q6ZV73
Q16877	Q86YV0
Q16877	Q8IZD4
Q16877	Q8N0S2
Q16877	Q8N5R6-4
Q16877	Q8N8B7
Q16877	Q8N8B7-2
Q16877	Q8TBB1
Q16877	Q8TD31
Q16877	Q8TEC5
Q16877	Q96BZ8
Q16877	Q96CN5
Q16877	Q96GM5
Q16877	Q96HB5
Q16877	Q96LK0
Q16877	Q96MA6
Q16877	Q9BWD3
Q16877	Q9BYV2
Q16877	Q9H0I2
Q16877	Q9H6F5
Q16877	Q9HD26
Q16877	Q9NPJ8
Q16877	Q9NRI5
Q16877	Q9NYB9
Q16877	Q9NYJ8
Q16877	Q9P2K3
Q16877	Q9P2M7
Q16877	Q9Y250
Q16877	Q9Y2Y4
Q16877	Q9Y586
Q16877-2	Q2TBE0
Q16877-2	Q3B820
Q16877-2	Q3SY00
Q16877-2	Q6NX45
Q16877-2	Q6ZNG0
Q16877-2	Q6ZV73
Q16877-2	Q86YV0
Q16877-2	Q8IZD4
Q16877-2	Q8N0S2
Q16877-2	Q8N5R6-4
Q16877-2	Q8N8B7
Q16877-2	Q8N8B7-2
Q16877-2	Q8TBB1
Q16877-2	Q8TD31
Q16877-2	Q8TEC5
Q16877-2	Q96BZ8
Q16877-2	Q96CN5
Q16877-2	Q96GM5
Q16877-2	Q96HB5
Q16877-2	Q96LK0
Q16877-2	Q96MA6
Q16877-2	Q9BWD3
Q16877-2	Q9BYV2
Q16877-2	Q9H0I2
Q16877-2	Q9H6F5
Q16877-2	Q9HD26
Q16877-2	Q9NPJ8
Q16877-2	Q9NRI5
Q16877-2	Q9NYB9
Q16877-2	Q9NYJ8
Q16877-2	Q9P2K3
Q16877-2	Q9P2M7
Q16877-2	Q9Y250
Q16877-2	Q9Y2Y4
Q16877-2	Q9Y586
Q2TBE0	Q3B820
Q2TBE0	Q3SY00
Q2TBE0	Q6NX45
Q2TBE0	Q6ZNG0
Q2TBE0	Q6ZV73
Q2TBE0	Q86YV0
Q2TBE0	Q8IZD4
Q2TBE0	Q8N0S2
Q2TBE0	Q8N5R6-4
Q2TBE0	Q8N8B7
Q2TBE0	Q8N8B7-2
Q2TBE0	Q8TBB1
Q2TBE0	Q8TD31
Q2TBE0	Q8TEC5
Q2TBE0	Q96BZ8
Q2TBE0	Q96CN5
Q2TBE0	Q96GM5
Q2TBE0	Q96HB5
Q2TBE0	Q96LK0
Q2TBE0	Q96MA6
Q2TBE0	Q9BWD3
Q2TBE0	Q9BYV2
Q2TBE0	Q9H0I2
Q2TBE0	Q9H6F5
Q2TBE0	Q9HD26
Q2TBE0	Q9NPJ8
Q2TBE0	Q9NRI5
Q2TBE0	Q9NYB9
Q2TBE0	Q9NYJ8
Q2TBE0	Q9P2K3
Q2TBE0	Q9P2M7
Q2TBE0	Q9Y250
Q2TBE0	Q9Y2Y4
Q2TBE0	Q9Y586
Q3B820	Q3SY00
Q3B820	Q6NX45
Q3B820	Q6ZNG0
Q3B820	Q6ZV73
Q3B820	Q86YV0
Q3B820	Q8IZD4
Q3B820	Q8N0S2
Q3B820	Q8N5R6-4
Q3B820	Q8N8B7
Q3B820	Q8N8B7-2
Q3B820	Q8TBB1
Q3B820	Q8TD31
Q3B820	Q8TEC5
Q3B820	Q96BZ8
Q3B820	Q96CN5
Q3B820	Q96GM5
Q3B820	Q96HB5
Q3B820	Q96LK0
Q3B820	Q96MA6
Q3B820	Q9BWD3
Q3B820	Q9BYV2
Q3B820	Q9H0I2
Q3B820	Q9H6F5
Q3B820	Q9HD26
Q3B820	Q9NPJ8
Q3B820	Q9NRI5
Q3B820	Q9NYB9
Q3B820	Q9NYJ8
Q3B820	Q9P2K3
Q3B820	Q9P2M7
Q3B820	Q9Y250
Q3B820	Q9Y2Y4
Q3B820	Q9Y586
Q3SY00	Q6NX45
Q3SY00	Q6ZNG0
Q3SY00	Q6ZV73
Q3SY00	Q86YV0
Q3SY00	Q8IZD4
Q3SY00	Q8N0S2
Q3SY00	Q8N5R6-4
Q3SY00	Q8N8B7
Q3SY00	Q8N8B7-2
Q3SY00	Q8TBB1
Q3SY00	Q8TD31
Q3SY00	Q8TEC5
Q3SY00	Q96BZ8
Q3SY00	Q96CN5
Q3SY00	Q96GM5
Q3SY00	Q96HB5
Q3SY00	Q96LK0
Q3SY00	Q96MA6
Q3SY00	Q9BWD3
Q3SY00	Q9BYV2
Q3SY00	Q9H0I2
Q3SY00	Q9H6F5
Q3SY00	Q9HD26
Q3SY00	Q9NPJ8
Q3SY00	Q9NRI5
Q3SY00	Q9NYB9
Q3SY00	Q9NYJ8
Q3SY00	Q9P2K3
Q3SY00	Q9P2M7
Q3SY00	Q9Y250
Q3SY00	Q9Y2Y4
Q3SY00	Q9Y586
Q6NX45	Q6ZNG0
Q6NX45	Q6ZV73
Q6NX45	Q86YV0
Q6NX45	Q8IZD4
Q6NX45	Q8N0S2
Q6NX45	Q8N5R6-4
Q6NX45	Q8N8B7
Q6NX45	Q8N8B7-2
Q6NX45	Q8TBB1
Q6NX45	Q8TD31
Q6NX45	Q8TEC5
Q6NX45	Q96BZ8
Q6NX45	Q96CN5
Q6NX45	Q96GM5
Q6NX45	Q96HB5
Q6NX45	Q96LK0
Q6NX45	Q96MA6
Q6NX45	Q9BWD3
Q6NX45	Q9BYV2
Q6NX45	Q9H0I2
Q6NX45	Q9H6F5
Q6NX45	Q9HD26
Q6NX45	Q9NPJ8
Q6NX45	Q9NRI5
Q6NX45	Q9NYB9
Q6NX45	Q9NYJ8
