a	b
Q8IXZ2	Q96I36
Q8IXZ2	Q99623
Q8IXZ2	Q99729
Q8IXZ2	Q9BQP7
Q8IXZ2	Q9BSH4
Q8IXZ2	Q9BYD1
Q8IXZ2	Q9BYN8
Q8IXZ2	Q9H0W5
Q8IXZ2	Q9H9S3
Q8IXZ2	Q9HD33
Q8IXZ2	Q9NP81
Q8IXZ2	Q9NR77
Q8IXZ2	Q9NUL3
Q8IXZ2	Q9NUU7-2
Q8IXZ2	Q9NWT6
Q8IXZ2	Q9NWU5
Q8IXZ2	Q9NX40
Q8IXZ2	Q9P015
Q8IXZ2	Q9P032
Q8IXZ2	Q9P0M9
Q8IXZ2	Q9P0N8
Q8IXZ2	Q9UI09
Q8IXZ2	Q9Y291
Q8IXZ2	Q9Y2R5
Q8IXZ2	Q9Y2S7
Q8IXZ2	Q9Y2W6
Q8IXZ2	Q9Y2Z4
Q8IXZ2	Q9Y399
Q8IXZ2	Q9Y3D3
Q8IXZ2	Q9Y3D5
Q8IXZ2	Q9Y3D7
Q8IXZ2	Q9Y697
P31946	Q8IXZ2
P61981	Q8IXZ2
Q8IXZ2	Q9Y4B6
P40692	Q8IXZ2
Q15149	Q8IXZ2
Q8IXZ2	Q9UQ84-4
Q8N3X6	Q8N7C3
Q8N3X6	Q8NAM6
Q8N3X6	Q8NC51
Q8N3X6	Q8NC74
Q8N3X6	Q8NEC5
Q8N3X6	Q8WW38
Q8N3X6	Q8WXI9
Q8N3X6	Q92618
Q8N3X6	Q92831
Q8N3X6	Q969M3
Q8N3X6	Q96EK4
Q8N3X6	Q96FZ2
Q8N3X6	Q96HB5
Q8N3X6	Q96JB3
Q8N3X6	Q96KM6
Q8N3X6	Q96MA1
Q8N3X6	Q99592
Q8N3X6	Q99594
Q8N3X6	Q99853
Q8N3X6	Q9BUE6
Q8N3X6	Q9BVG4
Q8N3X6	Q9BWD1
Q8N3X6	Q9BWF3
Q8N3X6	Q9BXL5
Q8N3X6	Q9BYF1
Q8N3X6	Q9BZG8
Q8N3X6	Q9C009
Q8N3X6	Q9H0I2
Q8N3X6	Q9H596
Q8N3X6	Q9H6P5
Q8N3X6	Q9H8V3-3
Q8N3X6	Q9H8Y1
Q8N3X6	Q9HC36
Q8N3X6	Q9HCG8
Q8N3X6	Q9HCN3
Q8N3X6	Q9HCS4
Q8N3X6	Q9NPL8
Q8N3X6	Q9NQ66-2
Q8N3X6	Q9NVS9
Q8N3X6	Q9NZ09
Q8N3X6	Q9NZR4
Q8N3X6	Q9P013
Q8N3X6	Q9UFD9
Q8N3X6	Q9UJX2
Q8N3X6	Q9UJZ1
Q8N3X6	Q9UKL3
Q8N3X6	Q9UN79
Q8N3X6	Q9UNE7
Q8N3X6	Q9UPN4-2
Q8N3X6	Q9Y216
Q8N3X6	Q9Y2V2
Q8N3X6	Q9Y3P8
Q8N3X6	Q9Y4X4
Q8N3X6	Q9Y5P3
C9JLW8	Q8N3X6
O15409	Q8N3X6
O94818	Q8N3X6
O94818-2	Q8N3X6
O95425-2	Q8N3X6
O95785	Q8N3X6
P29692-3	Q8N3X6
P35712-2	Q8N3X6
P37275-5	Q8N3X6
P42694	Q8N3X6
P51946	Q8N3X6
P63261	Q8N3X6
P63279	Q8N3X6
Q03112-1	Q8N3X6
Q13643	Q8N3X6
Q15583	Q8N3X6
Q15583-2	Q8N3X6
Q8N3X6	Q92786
Q8N3X6	Q96JN0
Q8N3X6	Q96MY1
Q8N3X6	Q9NQ66
Q8N3X6	Q9UIF8
Q8N3X6	Q9Y4F3
P56545-3	Q8N3X6
O00305	Q8N3X6
O60941-5	Q8N3X6
P33240	Q8N3X6
P42858	Q8N3X6
P54284	Q8N3X6
Q02641	Q8N3X6
Q04637-9	Q8N3X6
Q08117-2	Q8N3X6
Q13422-7	Q8N3X6
Q16719-2	Q8N3X6
Q76N32-2	Q8N3X6
Q8IUD6	Q8N3X6
Q8IXL7-2	Q8N3X6
Q8N3X6	Q8N3X6-3
Q8N3X6	Q9H6U6
Q8N3X6	Q9H6Z9
Q8N3X6	Q9UIF8-2
Q8N3X6	Q9Y6W3
P56545-2	Q8N3X6
A7XYQ1	Q8N3X6
O15287	Q8N3X6
O15379	Q8N3X6
O43623	Q8N3X6
O43929-2	Q8N3X6
O94805	Q8N3X6
O94906	Q8N3X6
O95817	Q8N3X6
P04406	Q8N3X6
P08047-2	Q8N3X6
P20226	Q8N3X6
P22392	Q8N3X6
P23258	Q8N3X6
P24385	Q8N3X6
P25054	Q8N3X6
P30084	Q8N3X6
P31939	Q8N3X6
P35221-3	Q8N3X6
P35613-2	Q8N3X6
P41182-2	Q8N3X6
P41743	Q8N3X6
P43699	Q8N3X6
P61587	Q8N3X6
P63162	Q8N3X6
P80365	Q8N3X6
P85037	Q8N3X6
Q00403	Q8N3X6
Q01664	Q8N3X6
Q02930	Q8N3X6
Q09028	Q8N3X6
Q13029-3	Q8N3X6
Q14129	Q8N3X6
Q15554	Q8N3X6
Q15561	Q8N3X6
Q16254	Q8N3X6
Q16352	Q8N3X6
Q2M3V2	Q8N3X6
Q5JPI9	Q8N3X6
Q5JSZ5	Q8N3X6
Q6PCT2	Q8N3X6
Q6W2J9	Q8N3X6
Q7Z3E1	Q8N3X6
Q86UW9	Q8N3X6
Q8IZL2	Q8N3X6
Q8N3X6	Q8TBB1
Q8N3X6	Q8TEB1
Q8N3X6	Q8TES7-5
Q8N3X6	Q92830
Q8N3X6	Q96AV8
Q8N3X6	Q99959
Q8N3X6	Q9BVS5
Q8N3X6	Q9BZK7
Q8N3X6	Q9H2S9
Q8N3X6	Q9HBZ2
Q8N3X6	Q9NW64
Q8N3X6	Q9NZQ7-3
Q8N3X6	Q9UII4
Q8N3X6	Q9Y3X0
Q8N3X6	Q9Y6B6
P35613	Q8N3X6
Q13131	Q8N3X6
Q86SE9	Q8N3X6
Q8N3X6	Q8NA82
Q8N3X6	Q96JN0-2
Q8N3X6	Q96MY1-2
P30281	Q8N3X6
Q8N3X6	Q96ST3
A4D1E9	Q8N3X6
A6NJ78	Q8N3X6
A8MXV4	Q8N3X6
O00217	Q8N3X6
O00746	Q8N3X6
O14979	Q8N3X6
O15091-2	Q8N3X6
O43678	Q8N3X6
O43819	Q8N3X6
O43824	Q8N3X6
O75306	Q8N3X6
O75419-3	Q8N3X6
O75879	Q8N3X6
O75964	Q8N3X6
O95202	Q8N3X6
O95714	Q8N3X6
O95831	Q8N3X6
P05023-3	Q8N3X6
P06576	Q8N3X6
P10515	Q8N3X6
P16615-3	Q8N3X6
P20337	Q8N3X6
P20674	Q8N3X6
P23368	Q8N3X6
P24539	Q8N3X6
P27144	Q8N3X6
P42765	Q8N3X6
P43361	Q8N3X6
P47985	Q8N3X6
P51648-2	Q8N3X6
P52198	Q8N3X6
P52815	Q8N3X6
P53597	Q8N3X6
P56556	Q8N3X6
P56589	Q8N3X6
P82650	Q8N3X6
P82932	Q8N3X6
P82933	Q8N3X6
Q13084	Q8N3X6
Q15120	Q8N3X6
Q16795	Q8N3X6
Q4J6C6-4	Q8N3X6
Q5HYK3	Q8N3X6
Q5JTZ9	Q8N3X6
Q5SQN1	Q8N3X6
Q5ST30	Q8N3X6
Q5SWA1	Q8N3X6
Q5TC12	Q8N3X6
Q5THJ4	Q8N3X6
Q5VT66	Q8N3X6
Q6L8Q7	Q8N3X6
Q6P1X6	Q8N3X6
Q7L0Y3	Q8N3X6
Q7L8L6	Q8N3X6
Q7Z434	Q8N3X6
Q86TX2	Q8N3X6
Q8IYB8	Q8N3X6
Q8N183	Q8N3X6
Q8N3X6	Q8N5N7
Q8N3X6	Q8N983-4
Q8N3X6	Q8NC60
Q8N3X6	Q8NCN5
Q8N3X6	Q8TCS8
Q8N3X6	Q8TEV9
Q8N3X6	Q92575
Q8N3X6	Q92665
Q8N3X6	Q969V3-2
Q8N3X6	Q969Z3
Q8N3X6	Q96A35
Q8N3X6	Q96AG3
Q8N3X6	Q96D53
Q8N3X6	Q96DV4
Q8N3X6	Q96EL2
Q8N3X6	Q96EY7
Q8N3X6	Q96EY8
Q8N3X6	Q96GJ1
Q8N3X6	Q96HY6
Q8N3X6	Q96I36
Q8N3X6	Q99623
Q8N3X6	Q99729
Q8N3X6	Q9BQP7
Q8N3X6	Q9BSH4
Q8N3X6	Q9BYD1
Q8N3X6	Q9BYN8
Q8N3X6	Q9H0W5
Q8N3X6	Q9H9S3
Q8N3X6	Q9HD33
Q8N3X6	Q9NP81
Q8N3X6	Q9NR77
Q8N3X6	Q9NUL3
Q8N3X6	Q9NUU7-2
Q8N3X6	Q9NWT6
Q8N3X6	Q9NWU5
Q8N3X6	Q9NX40
Q8N3X6	Q9P015
Q8N3X6	Q9P032
Q8N3X6	Q9P0M9
Q8N3X6	Q9P0N8
Q8N3X6	Q9UI09
Q8N3X6	Q9Y291
Q8N3X6	Q9Y2R5
Q8N3X6	Q9Y2S7
Q8N3X6	Q9Y2W6
Q8N3X6	Q9Y2Z4
Q8N3X6	Q9Y399
Q8N3X6	Q9Y3D3
Q8N3X6	Q9Y3D5
Q8N3X6	Q9Y3D7
Q8N3X6	Q9Y697
P31946	Q8N3X6
P61981	Q8N3X6
Q8N3X6	Q9Y4B6
P40692	Q8N3X6
Q15149	Q8N3X6
Q8N3X6	Q9UQ84-4
Q8N7C3	Q8NAM6
Q8N7C3	Q8NC51
Q8N7C3	Q8NC74
Q8N7C3	Q8NEC5
Q8N7C3	Q8WW38
Q8N7C3	Q8WXI9
Q8N7C3	Q92618
Q8N7C3	Q92831
Q8N7C3	Q969M3
Q8N7C3	Q96EK4
Q8N7C3	Q96FZ2
Q8N7C3	Q96HB5
Q8N7C3	Q96JB3
Q8N7C3	Q96KM6
Q8N7C3	Q96MA1
Q8N7C3	Q99592
Q8N7C3	Q99594
Q8N7C3	Q99853
Q8N7C3	Q9BUE6
Q8N7C3	Q9BVG4
Q8N7C3	Q9BWD1
Q8N7C3	Q9BWF3
Q8N7C3	Q9BXL5
Q8N7C3	Q9BYF1
Q8N7C3	Q9BZG8
Q8N7C3	Q9C009
Q8N7C3	Q9H0I2
Q8N7C3	Q9H596
Q8N7C3	Q9H6P5
Q8N7C3	Q9H8V3-3
Q8N7C3	Q9H8Y1
Q8N7C3	Q9HC36
Q8N7C3	Q9HCG8
Q8N7C3	Q9HCN3
Q8N7C3	Q9HCS4
Q8N7C3	Q9NPL8
Q8N7C3	Q9NQ66-2
Q8N7C3	Q9NVS9
Q8N7C3	Q9NZ09
Q8N7C3	Q9NZR4
Q8N7C3	Q9P013
Q8N7C3	Q9UFD9
Q8N7C3	Q9UJX2
Q8N7C3	Q9UJZ1
Q8N7C3	Q9UKL3
Q8N7C3	Q9UN79
Q8N7C3	Q9UNE7
Q8N7C3	Q9UPN4-2
Q8N7C3	Q9Y216
Q8N7C3	Q9Y2V2
Q8N7C3	Q9Y3P8
Q8N7C3	Q9Y4X4
Q8N7C3	Q9Y5P3
C9JLW8	Q8N7C3
O15409	Q8N7C3
O94818	Q8N7C3
O94818-2	Q8N7C3
O95425-2	Q8N7C3
O95785	Q8N7C3
P29692-3	Q8N7C3
P35712-2	Q8N7C3
P37275-5	Q8N7C3
P42694	Q8N7C3
P51946	Q8N7C3
P63261	Q8N7C3
P63279	Q8N7C3
Q03112-1	Q8N7C3
Q13643	Q8N7C3
Q15583	Q8N7C3
Q15583-2	Q8N7C3
Q8N7C3	Q92786
Q8N7C3	Q96JN0
Q8N7C3	Q96MY1
Q8N7C3	Q9NQ66
Q8N7C3	Q9UIF8
Q8N7C3	Q9Y4F3
P56545-3	Q8N7C3
O00305	Q8N7C3
O60941-5	Q8N7C3
P33240	Q8N7C3
P42858	Q8N7C3
P54284	Q8N7C3
Q02641	Q8N7C3
Q04637-9	Q8N7C3
Q08117-2	Q8N7C3
Q13422-7	Q8N7C3
Q16719-2	Q8N7C3
Q76N32-2	Q8N7C3
Q8IUD6	Q8N7C3
Q8IXL7-2	Q8N7C3
Q8N3X6-3	Q8N7C3
Q8N7C3	Q9H6U6
Q8N7C3	Q9H6Z9
Q8N7C3	Q9UIF8-2
Q8N7C3	Q9Y6W3
P56545-2	Q8N7C3
A7XYQ1	Q8N7C3
O15287	Q8N7C3
O15379	Q8N7C3
O43623	Q8N7C3
O43929-2	Q8N7C3
O94805	Q8N7C3
O94906	Q8N7C3
O95817	Q8N7C3
P04406	Q8N7C3
P08047-2	Q8N7C3
P20226	Q8N7C3
P22392	Q8N7C3
P23258	Q8N7C3
P24385	Q8N7C3
P25054	Q8N7C3
P30084	Q8N7C3
P31939	Q8N7C3
P35221-3	Q8N7C3
P35613-2	Q8N7C3
P41182-2	Q8N7C3
P41743	Q8N7C3
P43699	Q8N7C3
P61587	Q8N7C3
P63162	Q8N7C3
P80365	Q8N7C3
P85037	Q8N7C3
Q00403	Q8N7C3
Q01664	Q8N7C3
Q02930	Q8N7C3
Q09028	Q8N7C3
Q13029-3	Q8N7C3
Q14129	Q8N7C3
Q15554	Q8N7C3
Q15561	Q8N7C3
Q16254	Q8N7C3
Q16352	Q8N7C3
Q2M3V2	Q8N7C3
Q5JPI9	Q8N7C3
Q5JSZ5	Q8N7C3
Q6PCT2	Q8N7C3
Q6W2J9	Q8N7C3
Q7Z3E1	Q8N7C3
Q86UW9	Q8N7C3
Q8IZL2	Q8N7C3
Q8N7C3	Q8TBB1
Q8N7C3	Q8TEB1
Q8N7C3	Q8TES7-5
Q8N7C3	Q92830
Q8N7C3	Q96AV8
Q8N7C3	Q99959
Q8N7C3	Q9BVS5
Q8N7C3	Q9BZK7
Q8N7C3	Q9H2S9
Q8N7C3	Q9HBZ2
Q8N7C3	Q9NW64
Q8N7C3	Q9NZQ7-3
Q8N7C3	Q9UII4
Q8N7C3	Q9Y3X0
Q8N7C3	Q9Y6B6
P35613	Q8N7C3
Q13131	Q8N7C3
Q86SE9	Q8N7C3
Q8N7C3	Q8NA82
Q8N7C3	Q96JN0-2
Q8N7C3	Q96MY1-2
P30281	Q8N7C3
Q8N7C3	Q96ST3
A4D1E9	Q8N7C3
A6NJ78	Q8N7C3
A8MXV4	Q8N7C3
O00217	Q8N7C3
O00746	Q8N7C3
O14979	Q8N7C3
O15091-2	Q8N7C3
O43678	Q8N7C3
O43819	Q8N7C3
O43824	Q8N7C3
O75306	Q8N7C3
O75419-3	Q8N7C3
O75879	Q8N7C3
O75964	Q8N7C3
O95202	Q8N7C3
O95714	Q8N7C3
O95831	Q8N7C3
P05023-3	Q8N7C3
P06576	Q8N7C3
P10515	Q8N7C3
P16615-3	Q8N7C3
P20337	Q8N7C3
P20674	Q8N7C3
P23368	Q8N7C3
P24539	Q8N7C3
P27144	Q8N7C3
P42765	Q8N7C3
P43361	Q8N7C3
P47985	Q8N7C3
P51648-2	Q8N7C3
P52198	Q8N7C3
P52815	Q8N7C3
P53597	Q8N7C3
P56556	Q8N7C3
P56589	Q8N7C3
P82650	Q8N7C3
P82932	Q8N7C3
P82933	Q8N7C3
Q13084	Q8N7C3
Q15120	Q8N7C3
Q16795	Q8N7C3
Q4J6C6-4	Q8N7C3
Q5HYK3	Q8N7C3
Q5JTZ9	Q8N7C3
Q5SQN1	Q8N7C3
Q5ST30	Q8N7C3
Q5SWA1	Q8N7C3
Q5TC12	Q8N7C3
Q5THJ4	Q8N7C3
Q5VT66	Q8N7C3
Q6L8Q7	Q8N7C3
Q6P1X6	Q8N7C3
Q7L0Y3	Q8N7C3
Q7L8L6	Q8N7C3
Q7Z434	Q8N7C3
Q86TX2	Q8N7C3
Q8IYB8	Q8N7C3
Q8N183	Q8N7C3
Q8N5N7	Q8N7C3
Q8N7C3	Q8N983-4
Q8N7C3	Q8NC60
Q8N7C3	Q8NCN5
Q8N7C3	Q8TCS8
Q8N7C3	Q8TEV9
Q8N7C3	Q92575
Q8N7C3	Q92665
Q8N7C3	Q969V3-2
Q8N7C3	Q969Z3
Q8N7C3	Q96A35
Q8N7C3	Q96AG3
Q8N7C3	Q96D53
Q8N7C3	Q96DV4
Q8N7C3	Q96EL2
Q8N7C3	Q96EY7
Q8N7C3	Q96EY8
Q8N7C3	Q96GJ1
Q8N7C3	Q96HY6
Q8N7C3	Q96I36
Q8N7C3	Q99623
Q8N7C3	Q99729
Q8N7C3	Q9BQP7
Q8N7C3	Q9BSH4
Q8N7C3	Q9BYD1
Q8N7C3	Q9BYN8
Q8N7C3	Q9H0W5
Q8N7C3	Q9H9S3
Q8N7C3	Q9HD33
Q8N7C3	Q9NP81
Q8N7C3	Q9NR77
Q8N7C3	Q9NUL3
Q8N7C3	Q9NUU7-2
Q8N7C3	Q9NWT6
Q8N7C3	Q9NWU5
Q8N7C3	Q9NX40
Q8N7C3	Q9P015
Q8N7C3	Q9P032
Q8N7C3	Q9P0M9
Q8N7C3	Q9P0N8
Q8N7C3	Q9UI09
Q8N7C3	Q9Y291
Q8N7C3	Q9Y2R5
Q8N7C3	Q9Y2S7
Q8N7C3	Q9Y2W6
Q8N7C3	Q9Y2Z4
Q8N7C3	Q9Y399
Q8N7C3	Q9Y3D3
Q8N7C3	Q9Y3D5
Q8N7C3	Q9Y3D7
Q8N7C3	Q9Y697
P31946	Q8N7C3
P61981	Q8N7C3
Q8N7C3	Q9Y4B6
P40692	Q8N7C3
Q15149	Q8N7C3
Q8N7C3	Q9UQ84-4
Q8NAM6	Q8NC51
Q8NAM6	Q8NC74
Q8NAM6	Q8NEC5
Q8NAM6	Q8WW38
Q8NAM6	Q8WXI9
Q8NAM6	Q92618
Q8NAM6	Q92831
Q8NAM6	Q969M3
Q8NAM6	Q96EK4
Q8NAM6	Q96FZ2
Q8NAM6	Q96HB5
Q8NAM6	Q96JB3
Q8NAM6	Q96KM6
Q8NAM6	Q96MA1
Q8NAM6	Q99592
Q8NAM6	Q99594
Q8NAM6	Q99853
Q8NAM6	Q9BUE6
Q8NAM6	Q9BVG4
Q8NAM6	Q9BWD1
Q8NAM6	Q9BWF3
Q8NAM6	Q9BXL5
Q8NAM6	Q9BYF1
Q8NAM6	Q9BZG8
Q8NAM6	Q9C009
Q8NAM6	Q9H0I2
Q8NAM6	Q9H596
Q8NAM6	Q9H6P5
Q8NAM6	Q9H8V3-3
Q8NAM6	Q9H8Y1
Q8NAM6	Q9HC36
Q8NAM6	Q9HCG8
Q8NAM6	Q9HCN3
Q8NAM6	Q9HCS4
Q8NAM6	Q9NPL8
Q8NAM6	Q9NQ66-2
Q8NAM6	Q9NVS9
Q8NAM6	Q9NZ09
Q8NAM6	Q9NZR4
Q8NAM6	Q9P013
Q8NAM6	Q9UFD9
Q8NAM6	Q9UJX2
Q8NAM6	Q9UJZ1
Q8NAM6	Q9UKL3
Q8NAM6	Q9UN79
Q8NAM6	Q9UNE7
Q8NAM6	Q9UPN4-2
Q8NAM6	Q9Y216
Q8NAM6	Q9Y2V2
Q8NAM6	Q9Y3P8
Q8NAM6	Q9Y4X4
Q8NAM6	Q9Y5P3
C9JLW8	Q8NAM6
O15409	Q8NAM6
O94818	Q8NAM6
O94818-2	Q8NAM6
O95425-2	Q8NAM6
O95785	Q8NAM6
P29692-3	Q8NAM6
P35712-2	Q8NAM6
P37275-5	Q8NAM6
P42694	Q8NAM6
P51946	Q8NAM6
P63261	Q8NAM6
P63279	Q8NAM6
Q03112-1	Q8NAM6
Q13643	Q8NAM6
Q15583	Q8NAM6
Q15583-2	Q8NAM6
Q8NAM6	Q92786
Q8NAM6	Q96JN0
Q8NAM6	Q96MY1
Q8NAM6	Q9NQ66
Q8NAM6	Q9UIF8
Q8NAM6	Q9Y4F3
P56545-3	Q8NAM6
O00305	Q8NAM6
O60941-5	Q8NAM6
P33240	Q8NAM6
P42858	Q8NAM6
P54284	Q8NAM6
Q02641	Q8NAM6
Q04637-9	Q8NAM6
Q08117-2	Q8NAM6
Q13422-7	Q8NAM6
Q16719-2	Q8NAM6
Q76N32-2	Q8NAM6
Q8IUD6	Q8NAM6
Q8IXL7-2	Q8NAM6
Q8N3X6-3	Q8NAM6
Q8NAM6	Q9H6U6
Q8NAM6	Q9H6Z9
Q8NAM6	Q9UIF8-2
Q8NAM6	Q9Y6W3
P56545-2	Q8NAM6
A7XYQ1	Q8NAM6
O15287	Q8NAM6
O15379	Q8NAM6
O43623	Q8NAM6
O43929-2	Q8NAM6
O94805	Q8NAM6
O94906	Q8NAM6
O95817	Q8NAM6
P04406	Q8NAM6
P08047-2	Q8NAM6
P20226	Q8NAM6
P22392	Q8NAM6
P23258	Q8NAM6
P24385	Q8NAM6
P25054	Q8NAM6
P30084	Q8NAM6
P31939	Q8NAM6
P35221-3	Q8NAM6
P35613-2	Q8NAM6
P41182-2	Q8NAM6
P41743	Q8NAM6
P43699	Q8NAM6
P61587	Q8NAM6
P63162	Q8NAM6
P80365	Q8NAM6
P85037	Q8NAM6
Q00403	Q8NAM6
Q01664	Q8NAM6
Q02930	Q8NAM6
Q09028	Q8NAM6
Q13029-3	Q8NAM6
Q14129	Q8NAM6
Q15554	Q8NAM6
Q15561	Q8NAM6
Q16254	Q8NAM6
Q16352	Q8NAM6
Q2M3V2	Q8NAM6
Q5JPI9	Q8NAM6
Q5JSZ5	Q8NAM6
Q6PCT2	Q8NAM6
Q6W2J9	Q8NAM6
Q7Z3E1	Q8NAM6
Q86UW9	Q8NAM6
Q8IZL2	Q8NAM6
Q8NAM6	Q8TBB1
Q8NAM6	Q8TEB1
Q8NAM6	Q8TES7-5
Q8NAM6	Q92830
Q8NAM6	Q96AV8
Q8NAM6	Q99959
Q8NAM6	Q9BVS5
Q8NAM6	Q9BZK7
Q8NAM6	Q9H2S9
Q8NAM6	Q9HBZ2
Q8NAM6	Q9NW64
Q8NAM6	Q9NZQ7-3
Q8NAM6	Q9UII4
Q8NAM6	Q9Y3X0
Q8NAM6	Q9Y6B6
P35613	Q8NAM6
Q13131	Q8NAM6
Q86SE9	Q8NAM6
Q8NA82	Q8NAM6
Q8NAM6	Q96JN0-2
Q8NAM6	Q96MY1-2
P30281	Q8NAM6
Q8NAM6	Q96ST3
A4D1E9	Q8NAM6
A6NJ78	Q8NAM6
A8MXV4	Q8NAM6
O00217	Q8NAM6
O00746	Q8NAM6
O14979	Q8NAM6
O15091-2	Q8NAM6
O43678	Q8NAM6
O43819	Q8NAM6
O43824	Q8NAM6
O75306	Q8NAM6
O75419-3	Q8NAM6
O75879	Q8NAM6
O75964	Q8NAM6
O95202	Q8NAM6
O95714	Q8NAM6
O95831	Q8NAM6
P05023-3	Q8NAM6
P06576	Q8NAM6
P10515	Q8NAM6
P16615-3	Q8NAM6
P20337	Q8NAM6
P20674	Q8NAM6
P23368	Q8NAM6
P24539	Q8NAM6
P27144	Q8NAM6
P42765	Q8NAM6
P43361	Q8NAM6
P47985	Q8NAM6
P51648-2	Q8NAM6
P52198	Q8NAM6
P52815	Q8NAM6
P53597	Q8NAM6
P56556	Q8NAM6
P56589	Q8NAM6
P82650	Q8NAM6
P82932	Q8NAM6
P82933	Q8NAM6
Q13084	Q8NAM6
Q15120	Q8NAM6
Q16795	Q8NAM6
Q4J6C6-4	Q8NAM6
Q5HYK3	Q8NAM6
Q5JTZ9	Q8NAM6
Q5SQN1	Q8NAM6
Q5ST30	Q8NAM6
Q5SWA1	Q8NAM6
Q5TC12	Q8NAM6
Q5THJ4	Q8NAM6
Q5VT66	Q8NAM6
Q6L8Q7	Q8NAM6
Q6P1X6	Q8NAM6
Q7L0Y3	Q8NAM6
Q7L8L6	Q8NAM6
Q7Z434	Q8NAM6
Q86TX2	Q8NAM6
Q8IYB8	Q8NAM6
Q8N183	Q8NAM6
Q8N5N7	Q8NAM6
Q8N983-4	Q8NAM6
Q8NAM6	Q8NC60
Q8NAM6	Q8NCN5
Q8NAM6	Q8TCS8
Q8NAM6	Q8TEV9
Q8NAM6	Q92575
Q8NAM6	Q92665
Q8NAM6	Q969V3-2
Q8NAM6	Q969Z3
Q8NAM6	Q96A35
Q8NAM6	Q96AG3
Q8NAM6	Q96D53
Q8NAM6	Q96DV4
Q8NAM6	Q96EL2
Q8NAM6	Q96EY7
Q8NAM6	Q96EY8
Q8NAM6	Q96GJ1
Q8NAM6	Q96HY6
Q8NAM6	Q96I36
Q8NAM6	Q99623
Q8NAM6	Q99729
Q8NAM6	Q9BQP7
Q8NAM6	Q9BSH4
Q8NAM6	Q9BYD1
Q8NAM6	Q9BYN8
Q8NAM6	Q9H0W5
Q8NAM6	Q9H9S3
Q8NAM6	Q9HD33
Q8NAM6	Q9NP81
Q8NAM6	Q9NR77
Q8NAM6	Q9NUL3
Q8NAM6	Q9NUU7-2
Q8NAM6	Q9NWT6
Q8NAM6	Q9NWU5
Q8NAM6	Q9NX40
Q8NAM6	Q9P015
Q8NAM6	Q9P032
Q8NAM6	Q9P0M9
Q8NAM6	Q9P0N8
Q8NAM6	Q9UI09
Q8NAM6	Q9Y291
Q8NAM6	Q9Y2R5
Q8NAM6	Q9Y2S7
Q8NAM6	Q9Y2W6
Q8NAM6	Q9Y2Z4
Q8NAM6	Q9Y399
Q8NAM6	Q9Y3D3
Q8NAM6	Q9Y3D5
Q8NAM6	Q9Y3D7
Q8NAM6	Q9Y697
P31946	Q8NAM6
P61981	Q8NAM6
Q8NAM6	Q9Y4B6
P40692	Q8NAM6
Q15149	Q8NAM6
Q8NAM6	Q9UQ84-4
Q8NC51	Q8NC74
Q8NC51	Q8NEC5
Q8NC51	Q8WW38
Q8NC51	Q8WXI9
Q8NC51	Q92618
Q8NC51	Q92831
Q8NC51	Q969M3
Q8NC51	Q96EK4
Q8NC51	Q96FZ2
Q8NC51	Q96HB5
Q8NC51	Q96JB3
Q8NC51	Q96KM6
Q8NC51	Q96MA1
Q8NC51	Q99592
Q8NC51	Q99594
Q8NC51	Q99853
Q8NC51	Q9BUE6
Q8NC51	Q9BVG4
Q8NC51	Q9BWD1
Q8NC51	Q9BWF3
Q8NC51	Q9BXL5
Q8NC51	Q9BYF1
Q8NC51	Q9BZG8
Q8NC51	Q9C009
Q8NC51	Q9H0I2
Q8NC51	Q9H596
Q8NC51	Q9H6P5
Q8NC51	Q9H8V3-3
Q8NC51	Q9H8Y1
Q8NC51	Q9HC36
Q8NC51	Q9HCG8
Q8NC51	Q9HCN3
Q8NC51	Q9HCS4
Q8NC51	Q9NPL8
Q8NC51	Q9NQ66-2
Q8NC51	Q9NVS9
Q8NC51	Q9NZ09
Q8NC51	Q9NZR4
Q8NC51	Q9P013
Q8NC51	Q9UFD9
Q8NC51	Q9UJX2
Q8NC51	Q9UJZ1
Q8NC51	Q9UKL3
Q8NC51	Q9UN79
Q8NC51	Q9UNE7
Q8NC51	Q9UPN4-2
Q8NC51	Q9Y216
Q8NC51	Q9Y2V2
Q8NC51	Q9Y3P8
Q8NC51	Q9Y4X4
Q8NC51	Q9Y5P3
C9JLW8	Q8NC51
O15409	Q8NC51
O94818	Q8NC51
O94818-2	Q8NC51
O95425-2	Q8NC51
O95785	Q8NC51
P29692-3	Q8NC51
P35712-2	Q8NC51
P37275-5	Q8NC51
P42694	Q8NC51
P51946	Q8NC51
P63261	Q8NC51
P63279	Q8NC51
Q03112-1	Q8NC51
Q13643	Q8NC51
Q15583	Q8NC51
Q15583-2	Q8NC51
Q8NC51	Q92786
Q8NC51	Q96JN0
Q8NC51	Q96MY1
Q8NC51	Q9NQ66
Q8NC51	Q9UIF8
Q8NC51	Q9Y4F3
P56545-3	Q8NC51
O00305	Q8NC51
O60941-5	Q8NC51
P33240	Q8NC51
P42858	Q8NC51
P54284	Q8NC51
Q02641	Q8NC51
Q04637-9	Q8NC51
Q08117-2	Q8NC51
Q13422-7	Q8NC51
Q16719-2	Q8NC51
Q76N32-2	Q8NC51
Q8IUD6	Q8NC51
Q8IXL7-2	Q8NC51
Q8N3X6-3	Q8NC51
Q8NC51	Q9H6U6
